layerId,easting,northing,altitude,type
4,503890.01139795186,7469530.356017497,355.53849499008106,0
4,504862.58913619234,7469387.488964197,365.1152132911402,0
4,505078.6999943953,7469197.789324316,394.7323790193305,0
4,505477.3311156844,7469030.721568569,427.2518709734509,0
4,505863.0221989834,7468987.394660781,428.3757521929663,0
4,506286.5625754849,7468812.937926075,435.08539518213126,0
4,506606.7695431113,7468668.590686429,433.4080216320223,0
4,506964.1726402442,7468586.475619621,440.5793930158394,0
4,507259.61999156495,7468328.2487107515,487.7854791731066,0
4,507366.0374229004,7468147.96647825,538.6629353101723,0
4,507486.37706044834,7467865.124168391,516.1292015077951,0
4,507259.01008233987,7467584.413299473,474.5461085547857,0
4,506878.9045036616,7467404.509256333,429.66545925002026,0
4,506410.9557371494,7467351.490618298,428.1157689639393,0
4,505770.7887882216,7467291.547588393,413.2619227964181,0
4,505661.9489186411,7467294.803754885,406.711668921851,0
4,505624.2329522899,7467286.54030764,410.7287411658975,0
4,505250.4488148732,7467268.066021303,395.5566474128116,0
4,504729.8039867912,7467181.877356173,403.5131122655421,0
4,504214.81453298207,7467248.552624288,425.05907886860473,0
4,503477.6901955245,7467332.166757282,392.33412997225855,0
4,502749.5610376644,7467388.054377427,399.4776673266755,0
4,502502.0757676596,7467572.706195255,442.4636320910964,0
4,502297.275507209,7467604.68737765,454.0895828370085,0
4,501472.8200254384,7467804.590258561,422.2998522358196,0
4,500752.606247867,7468194.993587068,448.6701647597057,0
4,500500.75584395824,7468336.891095182,466.50087153863024,0
4,500612.58019127813,7468147.973545733,458.0016341388032,0
4,500587.3054432433,7468130.9611606095,455.9340702645432,0
4,500116.4647646705,7468298.813287821,494.5165890495099,0
4,500088.60003434424,7468339.874540456,504.36326939370826,0
4,500010.5845253406,7469862.833093045,414.8812483351065,0
4,500230.83431037184,7469859.436337547,400.9615878135302,0
4,500451.956526389,7469615.890033025,401.5138942092597,0
4,500633.05687744514,7469793.238086008,391.8425558653544,0
4,500833.6533138874,7469891.807579226,390.543508445438,0
4,501078.1804884155,7469863.577552284,393.85585132206097,0
4,501298.3733872114,7469680.198755944,403.85785046757934,0
4,501553.7248417828,7469743.021886224,388.0054450479832,0
4,501782.6132960619,7469698.834458927,384.37357088105534,0
4,502023.3793090819,7469681.247062474,377.51423673532025,0
4,502470.3737228251,7469629.28864653,369.9593685646893,0
4,502864.3416427636,7469675.157717541,363.4364036455663,0
4,503219.4949474426,7469613.742772298,361.2678435032816,0
4,503588.08627670544,7469412.622529534,369.3453431392204,0
4,503863.8893796095,7469312.978613074,382.002142755275,0
4,503982.1734913834,7469360.078112273,379.3700876594693,0
4,503810.5206882183,7469450.567257909,356.25297364559884,0
4,516858.3277113266,7458931.459298723,336.36619934604204,0
4,517904.30528448225,7458899.680108889,350.00598460224256,0
4,516354.5998534491,7457721.115688482,341.32591937141945,0
4,516608.8498732121,7458822.014137189,336.7442106331504,0
4,501550.36232611886,7463893.478672305,313.1650259955037,0
4,505185.3497220446,7463367.967609159,298.2561228684804,0
4,507294.58961251413,7463034.581878645,299.2503235834692,0
4,509477.61737096426,7462080.851918694,327.50889993419605,0
