eventId,easting,northing,altitude,type,dipDir,dip,dipPolarity,val,displacement,posOnly
12644,579942.7505128748,7491775.351204722,642.7568014452568,0,32.80990953625107,90.0,1.0,0.0,0.0,0
12644,570271.0447690565,7496814.165328968,642.7568014452568,0,32.80990953625107,90.0,1.0,0.0,0.0,0
12644,588995.6056979555,7484741.149854963,697.1544851291677,0,32.80990953625107,90.0,1.0,0.0,0.0,0
2235,518182.46024393506,7494444.608945468,420.0825585979116,0,52.52090791804787,90.0,1.0,0.0,0.0,0
2235,525304.3236725403,7483376.620597669,420.0825585979116,0,52.52090791804787,90.0,1.0,0.0,0.0,0
2235,512999.99273237225,7499476.283665683,551.3170318230653,0,52.52090791804787,90.0,1.0,0.0,0.0,0
11442,575004.5243879325,7490082.183987888,657.9313869680592,0,43.275853434843015,90.0,1.0,0.0,0.0,0
11442,573889.8806159004,7488514.742918687,657.9313869680592,0,43.275853434843015,90.0,1.0,0.0,0.0,0
11442,566500.3189058197,7495356.225625794,636.5090491641915,0,43.275853434843015,90.0,1.0,0.0,0.0,0
3496,526210.5246299526,7494290.217832152,429.3142620800888,0,55.70146833240621,90.0,1.0,0.0,0.0,0
3496,534562.5594415471,7483839.554028115,429.3142620800888,0,55.70146833240621,90.0,1.0,0.0,0.0,0
3496,522168.757699275,7502043.856920896,539.735080088115,0,55.70146833240621,90.0,1.0,0.0,0.0,0
5298,512978.0857056453,7494901.520402496,582.4248537275571,0,26.5471593816318,90.0,1.0,0.0,0.0,0
5298,509501.13617413474,7495361.9533664435,582.4248537275571,0,26.5471593816318,90.0,1.0,0.0,0.0,0
5298,516300.50816124864,7491966.046379487,500.2418801750625,0,26.5471593816318,90.0,1.0,0.0,0.0,0
12647,526643.3385085121,7491707.977880286,543.4807732364213,0,56.971293272508966,90.0,1.0,0.0,0.0,0
12647,520253.2241942366,7501697.588523075,543.4807732364213,0,56.971293272508966,90.0,1.0,0.0,0.0,0
12647,530627.7713744447,7485767.13349594,422.5942560296636,0,56.971293272508966,90.0,1.0,0.0,0.0,0
2997,541923.259254619,7493274.444788743,648.3912450929209,0,39.1048647422563,90.0,1.0,0.0,0.0,0
2997,545832.787480729,7489508.1136676585,648.3912450929209,0,39.1048647422563,90.0,1.0,0.0,0.0,0
2997,534437.5812475292,7498784.969721032,518.1189397229581,0,39.1048647422563,90.0,1.0,0.0,0.0,0
1236,570783.762969573,7494462.955428996,636.8229716978971,0,44.209936855007385,90.0,1.0,0.0,0.0,0
1236,569340.6205555478,7496410.468475424,636.8229716978971,0,44.209936855007385,90.0,1.0,0.0,0.0,0
1236,573805.1063426846,7492120.419951508,811.7213357750197,0,44.209936855007385,90.0,1.0,0.0,0.0,0
2689,500978.6251722853,7498684.787116184,452.41411920134806,0,52.66032501447204,90.0,1.0,0.0,0.0,0
2689,500007.0062355699,7499978.223499172,452.41411920134806,0,52.66032501447204,90.0,1.0,0.0,0.0,0
2689,503444.5205836464,7495497.577129486,536.9070899362871,0,52.66032501447204,90.0,1.0,0.0,0.0,0
3498,532899.1926085171,7501069.105588715,589.7618384917727,0,53.45748321344408,90.0,1.0,0.0,0.0,0
3498,539448.9884654753,7491501.951236133,589.7618384917727,0,53.45748321344408,90.0,1.0,0.0,0.0,0
3498,530153.5170658045,7504109.092664409,575.152788930206,0,53.45748321344408,90.0,1.0,0.0,0.0,0
2688,506773.1990722892,7498370.1323770955,677.6484196520377,0,33.7402458357212,90.0,1.0,0.0,0.0,0
2688,510582.39563556813,7496864.605617759,677.6484196520377,0,33.7402458357212,90.0,1.0,0.0,0.0,0
