eventId,easting,northing,altitude,type,dipDir,dip,dipPolarity,val,displacement,posOnly
12644,579949.9947242752,7491763.478774041,642.7568014452568,0,32.80990953625107,90.0,1.0,0.0,0.0,0
12644,570306.9682847114,7496835.2809356125,642.7568014452568,0,32.80990953625107,90.0,1.0,0.0,0.0,0
12644,588975.7236869968,7484774.270953605,697.1544851291677,0,32.80990953625107,90.0,1.0,0.0,0.0,0
2235,518089.1030192975,7494504.257845187,420.0825585979116,0,52.52090791804787,90.0,1.0,0.0,0.0,0
2235,525288.3936957642,7483410.313680216,420.0825585979116,0,52.52090791804787,90.0,1.0,0.0,0.0,0
2235,513019.57759987155,7499527.700858354,551.3170318230653,0,52.52090791804787,90.0,1.0,0.0,0.0,0
11442,574946.6433987931,7490122.343162622,657.9313869680592,0,43.275853434843015,90.0,1.0,0.0,0.0,0
11442,573924.7907333886,7488464.571421135,657.9313869680592,0,43.275853434843015,90.0,1.0,0.0,0.0,0
11442,566552.0683398573,7495393.88052228,636.5090491641915,0,43.275853434843015,90.0,1.0,0.0,0.0,0
3496,526196.558477853,7494270.781360593,429.3142620800888,0,55.70146833240621,90.0,1.0,0.0,0.0,0
3496,534604.5339542003,7483865.053643497,429.3142620800888,0,55.70146833240621,90.0,1.0,0.0,0.0,0
3496,522101.9204472313,7502056.713087031,539.735080088115,0,55.70146833240621,90.0,1.0,0.0,0.0,0
5298,512974.8991340668,7494838.575343266,582.4248537275571,0,26.5471593816318,90.0,1.0,0.0,0.0,0
5298,509490.96267477376,7495419.9879539395,582.4248537275571,0,26.5471593816318,90.0,1.0,0.0,0.0,0
5298,516298.4648440049,7492010.93272765,500.2418801750625,0,26.5471593816318,90.0,1.0,0.0,0.0,0
12647,526676.1917637329,7491648.27376378,543.4807732364213,0,56.971293272508966,90.0,1.0,0.0,0.0,0
12647,520339.3136068952,7501658.696893221,543.4807732364213,0,56.971293272508966,90.0,1.0,0.0,0.0,0
12647,530622.781717614,7485719.971186574,422.5942560296636,0,56.971293272508966,90.0,1.0,0.0,0.0,0
2997,541917.6654132579,7493242.1892276425,648.3912450929209,0,39.1048647422563,90.0,1.0,0.0,0.0,0
2997,545836.084236832,7489520.616676261,648.3912450929209,0,39.1048647422563,90.0,1.0,0.0,0.0,0
2997,534386.3633226826,7498784.090538719,518.1189397229581,0,39.1048647422563,90.0,1.0,0.0,0.0,0
1236,570787.0993893776,7494548.269650986,636.8229716978971,0,44.209936855007385,90.0,1.0,0.0,0.0,0
1236,569332.7543120536,7496336.905094476,636.8229716978971,0,44.209936855007385,90.0,1.0,0.0,0.0,0
