layerId,easting,northing,altitude,type,dipDir,dip,dipPolarity,layer
15,544556.5211197154,7487551.615692227,608.7664939431817,4,67.77446875642357,8.964943379737349,1.0,b's0'
15,521538.2321662846,7460740.968641789,421.1150342777274,4,17.434746559054446,345.73561184062663,1.0,b's0'
15,530105.493482734,7460924.296153009,431.7522583215838,4,82.59449758177651,22.542847660939003,1.0,b's0'
15,512568.2131436111,7509873.213429144,556.7765273701366,4,51.380184997054215,209.51745387996868,1.0,b's0'
15,542145.3469363194,7531860.463394867,589.3019224029641,4,59.0641210094994,64.42511562404201,1.0,b's0'
15,538956.6654957728,7532253.87432098,592.7423198446039,4,40.55819707475914,345.5071313073254,1.0,b's0'
15,533583.5096282788,7532661.105734621,623.1991556888931,4,50.72061679637714,233.59337185656125,1.0,b's0'
15,531234.0023745511,7532086.417272519,581.6293320501246,4,37.833992789714955,299.80238371600853,1.0,b's0'
15,526085.6728406246,7531106.667006133,566.1422462475603,4,73.08557313099043,27.866281275894607,1.0,b's0'
15,548446.4913634119,7531615.841535854,606.8445337852386,4,72.65488588843859,285.6520239765866,1.0,b's0'
15,547521.071510698,7530949.936022368,620.3292972217073,4,29.643499167317664,53.98923913467854,1.0,b's0'
15,546367.822891177,7532745.00307332,588.7693923823144,4,33.80631388509199,232.83366952249878,1.0,b's0'
15,570515.5659227248,7530706.058177318,603.0956368590178,4,9.044693703991229,344.03184897004337,1.0,b's0'
15,593073.3254162765,7529377.936609491,673.1865680026285,4,24.261303831977685,168.96471337798312,1.0,b's0'
15,503426.47854157386,7533229.432657821,521.0951396917997,4,32.477268005785014,334.28425156612286,1.0,b's0'
15,560628.1885166764,7527076.0365432855,612.0245584222738,4,28.805432873803703,269.184744099701,1.0,b's0'
15,547577.2537262802,7513679.192745951,654.8660500378727,4,40.81514181426851,328.4331417959544,1.0,b's0'
15,538848.1049890658,7532173.22714855,595.3570663561504,4,12.44896827636363,34.176282504640994,1.0,b's0'
15,538166.5960354094,7521920.258685516,600.0920794080804,4,80.78462817396013,6.931395357463543,1.0,b's0'
15,553010.3323929476,7484500.661121132,517.4206535702082,4,69.13163604736307,302.7647724388499,1.0,b's0'
15,553077.2875141955,7484567.99944353,519.2034568054207,4,39.24348971093727,19.150209650311922,1.0,b's0'
