layerId,easting,northing,altitude,type
0.0,503949.6334298928,7469479.944054364,355.53849499008106,0.0
0.0,504796.4840065593,7469387.090464045,365.1152132911402,0.0
0.0,505131.68537036586,7469287.899969593,394.7323790193305,0.0
0.0,505430.37186354905,7469101.70043714,427.2518709734509,0.0
0.0,505865.2722063409,7469045.721125357,428.3757521929663,0.0
0.0,506311.56480710773,7468816.534510528,435.08539518213126,0.0
0.0,506569.1900823481,7468689.356424394,433.4080216320223,0.0
0.0,506938.61927663104,7468561.6683519455,440.5793930158394,0.0
0.0,507266.7783047446,7468352.505186459,487.7854791731066,0.0
0.0,507406.25337326963,7468173.692487089,538.6629353101723,0.0
0.0,507477.24174505094,7467844.163784215,516.1292015077951,0.0
0.0,507321.7943901885,7467517.524003365,474.5461085547857,0.0
0.0,506899.24032651004,7467401.766593995,429.66545925002026,0.0
0.0,506394.71601045836,7467290.5641910955,428.1157689639393,0.0
0.0,505771.59065025946,7467307.687779255,413.2619227964181,0.0
0.0,505746.52779930993,7467246.729509919,406.711668921851,0.0
0.0,505592.7876224828,7467341.744431126,410.7287411658975,0.0
0.0,505209.0419604765,7467220.122719632,395.5566474128116,0.0
0.0,504769.1521374929,7467185.005049536,403.5131122655421,0.0
0.0,504159.8338269736,7467199.374346051,425.05907886860473,0.0
0.0,503492.22765805636,7467296.774381743,392.33412997225855,0.0
0.0,502740.7793787337,7467362.485354513,399.4776673266755,0.0
0.0,502488.77000507317,7467621.617902072,442.4636320910964,0.0
0.0,502279.4852222296,7467675.9705869425,454.0895828370085,0.0
0.0,501487.8624967281,7467871.112008877,422.2998522358196,0.0
0.0,500750.8146540158,7468145.353778842,448.6701647597057,0.0
0.0,500473.38939289056,7468404.653707471,466.50087153863024,0.0
0.0,500655.64698513644,7468191.231618271,458.0016341388032,0.0
0.0,500549.49969505623,7468131.310331875,455.9340702645432,0.0
0.0,500183.2765325974,7468268.320585866,494.5165890495099,0.0
0.0,500071.5999973703,7468303.38749845,504.36326939370826,0.0
