collarId,fromX,fromY,fromZ,layerId,toX,toY,toZ,from,to,propertyCode,property1,property2,unit
125471,,0.0,0.0,0,,,0.0,-0.3597147021877602,5.65062885707896,,,,
125471,,0.0,0.0,0,,,0.0,5.827829035051804,7.882109226304648,,,,
125472,,0.0,0.0,0,,,0.0,-0.4618700291349126,3.802407653498038,,,,
125472,,0.0,0.0,0,,,0.0,3.7170577278172936,10.669219684159405,,,,
125472,,0.0,0.0,0,,,0.0,12.573587174279346,18.989899255853267,,,,
125473,,0.0,0.0,0,,,0.0,-0.12991347849787965,3.5659422242971437,,,,
125473,,0.0,0.0,0,,,0.0,17.82659124386388,23.505077337887933,,,,
125474,,0.0,0.0,0,,,0.0,-0.47596692627653603,5.881015792882829,,,,
125474,,0.0,0.0,0,,,0.0,5.623519376092247,9.631608807891938,,,,
125474,,0.0,0.0,0,,,0.0,10.692875764258547,14.602244230756341,,,,
125474,,0.0,0.0,0,,,0.0,15.851051618816468,24.958594091510914,,,,
125474,,0.0,0.0,0,,,0.0,24.952891496190745,33.691555860331505,,,,
125475,,0.0,0.0,0,,,0.0,-0.06329816795216026,3.508645471330872,,,,
125475,,0.0,0.0,0,,,0.0,3.6867160713267797,11.708110763717302,,,,
125476,,0.0,0.0,0,,,0.0,-0.47640071236205944,1.6243845836522597,,,,
125476,,0.0,0.0,0,,,0.0,14.851936501841204,22.54225490206063,,,,
125476,,0.0,0.0,0,,,0.0,22.821311788951906,29.955145015628176,,,,
125476,,0.0,0.0,0,,,0.0,29.680618954988567,39.63575957081156,,,,
125477,,0.0,0.0,0,,,0.0,-0.3437936421696606,2.865495931427169,,,,
125477,,0.0,0.0,0,,,0.0,10.524670535848372,13.563868860910704,,,,
125477,,0.0,0.0,0,,,0.0,17.93810372306198,23.92804354496777,,,,
125477,,0.0,0.0,0,,,0.0,23.770210382842652,34.88044246001052,,,,
125478,,0.0,0.0,0,,,0.0,-0.09076237847932883,3.8372656217182834,,,,
125478,,0.0,0.0,0,,,0.0,12.809596792796173,19.664940171532244,,,,
125478,,0.0,0.0,0,,,0.0,19.839458402021393,39.5625712096403,,,,
125479,,0.0,0.0,0,,,0.0,-0.36970817353576074,3.7689874846172904,,,,
125479,,0.0,0.0,0,,,0.0,9.996757301153158,13.934617664699102,,,,
125479,,0.0,0.0,0,,,0.0,13.593624572623785,16.9363651054973,,,,
125479,,0.0,0.0,0,,,0.0,16.67761691709871,25.61147408113891,,,,
125479,,0.0,0.0,0,,,0.0,25.759059304805092,39.590958004938756,,,,
125480,,0.0,0.0,0,,,0.0,-0.4152992761091007,6.829709712723516,,,,
125480,,0.0,0.0,0,,,0.0,7.629226147499494,15.616029624536852,,,,
125480,,0.0,0.0,0,,,0.0,15.570180736725279,39.67212172339926,,,,
125481,,0.0,0.0,0,,,0.0,-0.01799280697663974,0.7696082162623615,,,,
125481,,0.0,0.0,0,,,0.0,6.66623881415901,27.68144634148684,,,,
125482,,0.0,0.0,0,,,0.0,-0.3915201938749147,3.7655297225196005,,,,
125482,,0.0,0.0,0,,,0.0,11.67321447506962,13.951870119675002,,,,
125482,,0.0,0.0,0,,,0.0,13.569923137994104,39.769578113941336,,,,
125483,,0.0,0.0,0,,,0.0,-0.0014687263795766792,2.6905708914639805,,,,
125483,,0.0,0.0,0,,,0.0,2.690086327303874,6.521941909362078,,,,
125483,,0.0,0.0,0,,,0.0,15.773019786996201,37.80208177593075,,,,
125483,,0.0,0.0,0,,,0.0,39.82127066418646,40.71158272239114,,,,
125484,,0.0,0.0,0,,,0.0,-0.26987681195310304,5.556382128678847,,,,
125484,,0.0,0.0,0,,,0.0,12.716838823990194,16.534750486906162,,,,
125484,,0.0,0.0,0,,,0.0,16.664422236244775,18.651629583659634,,,,
125484,,0.0,0.0,0,,,0.0,18.777773005964235,22.956038569666756,,,,
125484,,0.0,0.0,0,,,0.0,22.904249476882736,46.84018575236359,,,,
125484,,0.0,0.0,0,,,0.0,50.83479330731791,58.82725492647988,,,,
125485,,0.0,0.0,0,,,0.0,-0.351023500185415,0.5489000653693044,,,,
125485,,0.0,0.0,0,,,0.0,0.9725692262144141,13.801111072778285,,,,
125485,,0.0,0.0,0,,,0.0,13.71625718843949,34.526786734907,,,,
125485,,0.0,0.0,0,,,0.0,34.81599676068643,36.88441212760831,,,,
125485,,0.0,0.0,0,,,0.0,36.893821901137926,49.92884081441042,,,,
125486,,0.0,0.0,0,,,0.0,-0.3813702563023847,3.7474878998129535,,,,
125486,,0.0,0.0,0,,,0.0,5.611311827318495,7.896005967288929,,,,
125486,,0.0,0.0,0,,,0.0,16.731832932735205,26.977675265072705,,,,
125486,,0.0,0.0,0,,,0.0,26.602073481944718,41.750321818937145,,,,
125486,,0.0,0.0,0,,,0.0,41.88394485952098,52.6472010643431,,,,
125487,,0.0,0.0,0,,,0.0,-0.19059936462615767,3.7105213081013497,,,,
125487,,0.0,0.0,0,,,0.0,7.888563195798464,13.550700933926045,,,,
125487,,0.0,0.0,0,,,0.0,13.827934556649643,41.5101089514328,,,,
125487,,0.0,0.0,0,,,0.0,41.79705476904799,52.5772500412465,,,,
125488,,0.0,0.0,0,,,0.0,-0.0804133092246071,2.728194673745367,,,,
125488,,0.0,0.0,0,,,0.0,2.533770414889686,7.558589122402075,,,,
125488,,0.0,0.0,0,,,0.0,10.734142481693391,12.826174673860791,,,,
125488,,0.0,0.0,0,,,0.0,12.551107250779157,18.592969532077667,,,,
125488,,0.0,0.0,0,,,0.0,18.643416467870722,46.66762896764211,,,,
125489,,0.0,0.0,0,,,0.0,-0.42537089435810926,1.702734629128627,,,,
125489,,0.0,0.0,0,,,0.0,10.656505191120669,16.995097545064123,,,,
125489,,0.0,0.0,0,,,0.0,16.671984960570377,34.782558798028475,,,,
125489,,0.0,0.0,0,,,0.0,34.5212814450802,37.927001404388584,,,,
125490,,0.0,0.0,0,,,0.0,-0.29826629910883806,2.795602342087256,,,,
125490,,0.0,0.0,0,,,0.0,2.791141135853056,3.626795855785922,,,,
125490,,0.0,0.0,0,,,0.0,4.591763866604399,7.593473469372702,,,,
129019,,0.0,0.0,0,,,0.0,-0.07828503839193435,0.5967912566089915,,,,
129020,,0.0,0.0,0,,,0.0,-0.0672896352747453,0.7783890798161246,,,,
129020,,0.0,0.0,0,,,0.0,0.8848194361378117,1.5506975553047808,,,,
129021,,0.0,0.0,0,,,0.0,-0.3415839424793711,0.6872293876586308,,,,
129021,,0.0,0.0,0,,,0.0,0.6579775247597957,1.8749238391840999,,,,
129021,,0.0,0.0,0,,,0.0,1.906537194454772,2.5892406910998544,,,,
129021,,0.0,0.0,0,,,0.0,2.847794311139528,3.7292760882134317,,,,
129021,,0.0,0.0,0,,,0.0,3.7349615254078192,4.605347144584284,,,,
129021,,0.0,0.0,0,,,0.0,4.978477916019107,5.637345164241125,,,,
129021,,0.0,0.0,0,,,0.0,5.500586982828869,6.977002802216441,,,,
129021,,0.0,0.0,0,,,0.0,6.682363808458462,7.927395645741018,,,,
129021,,0.0,0.0,0,,,0.0,7.971897740730935,8.76997440615463,,,,
129021,,0.0,0.0,0,,,0.0,8.903561615379154,9.928232125243966,,,,
129021,,0.0,0.0,0,,,0.0,9.805793534627796,10.856859855469136,,,,
129021,,0.0,0.0,0,,,0.0,10.784014406678903,11.608590900360946,,,,
129021,,0.0,0.0,0,,,0.0,11.918852459806942,12.850225738129602,,,,
129021,,0.0,0.0,0,,,0.0,12.990705213776124,13.644574682224155,,,,
129022,,0.0,0.0,0,,,0.0,-0.3076309727752827,0.7047471476614016,,,,
129022,,0.0,0.0,0,,,0.0,0.525682541402243,1.8065810919177367,,,,
129022,,0.0,0.0,0,,,0.0,1.8977963058744007,2.5070641273397385,,,,
129022,,0.0,0.0,0,,,0.0,2.8564819801541987,3.855756679134051,,,,
132161,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132161,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132161,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132161,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132161,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132161,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132161,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132161,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132162,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132162,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132162,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132162,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132163,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132163,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132163,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132163,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132163,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132163,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132163,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132163,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132163,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132163,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132164,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132164,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132164,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132164,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132164,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132164,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132164,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132164,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132164,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132164,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132164,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132164,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132164,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132164,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132164,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132164,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132164,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132165,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132166,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132167,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132168,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132168,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132168,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132168,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132168,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132168,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132168,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132168,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132168,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132168,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132168,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132168,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132168,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132168,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132168,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132169,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132169,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132169,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132169,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132169,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132169,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132169,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132170,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132171,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
132172,,0.0,0.0,0,,,0.0,0.0,0.0,,,,
