collarId,fromX,fromY,fromZ,layerId,toX,toY,toZ,from,to,propertyCode,property1,property2,unit
125471,,0.0,0.0,0,,,0.0,-0.036401047778004514,5.74278187676793,b'nan',b'nan',b'nan',b'nan'
125471,,0.0,0.0,0,,,0.0,5.581414134637557,7.7791200984453654,b'nan',b'nan',b'nan',b'nan'
