collarId,fromX,fromY,fromZ,layerId,toX,toY,toZ,from,to,propertyCode,property1,property2,unit
125471,,0.0,0.0,0,,,0.0,-0.11718268452372121,5.9970965170618555,b'nan',b'nan',b'nan',b'nan'
125471,,0.0,0.0,0,,,0.0,5.623419386539685,7.899755892684211,b'nan',b'nan',b'nan',b'nan'
