eventId,easting,northing,altitude,type,dipDir,dip,dipPolarity,val,displacement,posOnly
12644,579919.5639690717,7491840.375438735,642.7568014452568,0,32.80990953625107,90.0,1.0,0.0,0.0,0
12644,570311.3355833474,7496767.413179943,642.7568014452568,0,32.80990953625107,90.0,1.0,0.0,0.0,0
12644,588942.9097807519,7484760.340910218,697.1544851291677,0,32.80990953625107,90.0,1.0,0.0,0.0,0
2235,518124.931202128,7494524.68700881,420.0825585979116,0,52.52090791804787,90.0,1.0,0.0,0.0,0
2235,525375.2223355196,7483363.104912832,420.0825585979116,0,52.52090791804787,90.0,1.0,0.0,0.0,0
2235,513025.5879584849,7499506.716943544,551.3170318230653,0,52.52090791804787,90.0,1.0,0.0,0.0,0
11442,574981.3201650066,7490037.694054326,657.9313869680592,0,43.275853434843015,90.0,1.0,0.0,0.0,0
11442,573869.4510604498,7488491.0850241,657.9313869680592,0,43.275853434843015,90.0,1.0,0.0,0.0,0
11442,566590.9420860461,7495404.678800438,636.5090491641915,0,43.275853434843015,90.0,1.0,0.0,0.0,0
3496,526160.228497397,7494288.595534217,429.3142620800888,0,55.70146833240621,90.0,1.0,0.0,0.0,0
3496,534604.460208771,7483842.660248015,429.3142620800888,0,55.70146833240621,90.0,1.0,0.0,0.0,0
3496,522115.32296172524,7502051.905828012,539.735080088115,0,55.70146833240621,90.0,1.0,0.0,0.0,0
5298,512911.68676839455,7494854.67552275,582.4248537275571,0,26.5471593816318,90.0,1.0,0.0,0.0,0
5298,509447.7607286592,7495384.750484988,582.4248537275571,0,26.5471593816318,90.0,1.0,0.0,0.0,0
5298,516306.5982820541,7491964.186309527,500.2418801750625,0,26.5471593816318,90.0,1.0,0.0,0.0,0
12647,526716.4659094734,7491697.379533765,543.4807732364213,0,56.971293272508966,90.0,1.0,0.0,0.0,0
12647,520315.94933050696,7501671.253696197,543.4807732364213,0,56.971293272508966,90.0,1.0,0.0,0.0,0
12647,530599.501254157,7485790.589865389,422.5942560296636,0,56.971293272508966,90.0,1.0,0.0,0.0,0
2997,541892.973320682,7493251.206347908,648.3912450929209,0,39.1048647422563,90.0,1.0,0.0,0.0,0
2997,545879.6864088881,7489500.435724002,648.3912450929209,0,39.1048647422563,90.0,1.0,0.0,0.0,0
2997,534446.7567169793,7498717.725858042,518.1189397229581,0,39.1048647422563,90.0,1.0,0.0,0.0,0
1236,570833.607044276,7494475.228471033,636.8229716978971,0,44.209936855007385,90.0,1.0,0.0,0.0,0
1236,569324.2849152479,7496324.027671151,636.8229716978971,0,44.209936855007385,90.0,1.0,0.0,0.0,0
1236,573728.7463582014,7492074.670982118,811.7213357750197,0,44.209936855007385,90.0,1.0,0.0,0.0,0
2689,501021.5535232687,7498669.948460203,452.41411920134806,0,52.66032501447204,90.0,1.0,0.0,0.0,0
2689,500069.9131256009,7499937.350028065,452.41411920134806,0,52.66032501447204,90.0,1.0,0.0,0.0,0
2689,503394.47522736003,7495564.397769524,536.9070899362871,0,52.66032501447204,90.0,1.0,0.0,0.0,0
3498,532868.5044520637,7501080.987889884,589.7618384917727,0,53.45748321344408,90.0,1.0,0.0,0.0,0
3498,539496.2169310354,7491582.0102275545,589.7618384917727,0,53.45748321344408,90.0,1.0,0.0,0.0,0
3498,530162.7014512876,7504117.098132496,575.152788930206,0,53.45748321344408,90.0,1.0,0.0,0.0,0
2688,506841.1761237371,7498361.066286555,677.6484196520377,0,33.7402458357212,90.0,1.0,0.0,0.0,0
2688,510531.09762809024,7496852.292423186,677.6484196520377,0,33.7402458357212,90.0,1.0,0.0,0.0,0
2688,503805.8767478937,7501453.689628864,467.3460895168004,0,33.7402458357212,90.0,1.0,0.0,0.0,0
2843,513724.40214881336,7500888.082711328,731.9400403916065,0,49.99782018838791,90.0,1.0,0.0,0.0,0
2843,505857.39402675384,7508750.850126528,731.9400403916065,0,49.99782018838791,90.0,1.0,0.0,0.0,0
2843,519892.82075193897,7491957.743283529,519.4863744718613,0,49.99782018838791,90.0,1.0,0.0,0.0,0
14378,515158.0291337825,7505520.430649683,555.6077465544189,0,46.07272475480573,90.0,1.0,0.0,0.0,0
14378,504042.121368672,7512553.867457932,555.6077465544189,0,46.07272475480573,90.0,1.0,0.0,0.0,0
14378,520583.1849832357,7495329.658690969,507.4629925593084,0,46.07272475480573,90.0,1.0,0.0,0.0,0
12658,548858.0990890441,7507143.922830182,633.5715368688767,0,66.11421618350484,90.0,1.0,0.0,0.0,0
12658,546562.3414857945,7512609.084082988,633.5715368688767,0,66.11421618350484,90.0,1.0,0.0,0.0,0
12658,552717.6202398775,7498715.394271993,541.8593214535349,0,66.11421618350484,90.0,1.0,0.0,0.0,0
12660,514401.64153363334,7510119.732690839,523.8653067240126,0,24.411995116881464,90.0,1.0,0.0,0.0,0
12660,509542.70734145545,7514262.005709847,523.8653067240126,0,24.411995116881464,90.0,1.0,0.0,0.0,0
12660,521074.6024916936,7509033.25764009,579.7598242768389,0,24.411995116881464,90.0,1.0,0.0,0.0,0
15552,512576.38901749614,7509977.202173098,557.3562609451363,0,35.52296838163551,90.0,1.0,0.0,0.0,0
15552,515404.84248938184,7509819.912240935,557.3562609451363,0,35.52296838163551,90.0,1.0,0.0,0.0,0
15552,508097.988593819,7514925.98847249,531.7466924003744,0,35.52296838163551,90.0,1.0,0.0,0.0,0
16769,519547.5657786708,7512871.552100385,581.2868059476646,0,13.373732696178848,90.0,1.0,0.0,0.0,0
16769,522421.35831105756,7512064.6491285805,581.2868059476646,0,13.373732696178848,90.0,1.0,0.0,0.0,0
16769,516253.43963184196,7513544.809259149,549.2135322602205,0,13.373732696178848,90.0,1.0,0.0,0.0,0
2248,520453.02633073536,7514130.443760448,582.7663601211523,0,48.88701995853586,90.0,1.0,0.0,0.0,0
2248,522828.3880229,7511478.14083208,582.7663601211523,0,48.88701995853586,90.0,1.0,0.0,0.0,0
2248,517979.23783466563,7517078.993022574,568.4485128367749,0,48.88701995853586,90.0,1.0,0.0,0.0,0
8973,531221.0891633177,7520920.116157357,555.0025430948003,0,40.806184428254,90.0,1.0,0.0,0.0,0
8973,528127.8044769518,7523669.692711061,555.0025430948003,0,40.806184428254,90.0,1.0,0.0,0.0,0
8973,533063.4739868962,7519428.393554959,605.0930269492213,0,40.806184428254,90.0,1.0,0.0,0.0,0
10659,528683.3787384513,7529360.046824907,574.0509949107919,0,14.026025727855142,90.0,1.0,0.0,0.0,0
10659,531061.8044994847,7528353.179920526,574.0509949107919,0,14.026025727855142,90.0,1.0,0.0,0.0,0
10659,525060.04073416,7529840.669686379,575.5047493433143,0,14.026025727855142,90.0,1.0,0.0,0.0,0
16896,520713.66529460973,7461111.236532316,423.82233536921774,0,47.94487060659327,90.0,1.0,0.0,0.0,0
16896,524101.90833099984,7455372.70760736,423.82233536921774,0,47.94487060659327,90.0,1.0,0.0,0.0,0
16896,515702.5045772674,7464691.504655536,341.91437384518133,0,47.94487060659327,90.0,1.0,0.0,0.0,0
16245,541044.6223852722,7459688.690891963,501.5197965528012,0,60.22565772780899,90.0,1.0,0.0,0.0,0
16245,543555.9851045001,7455357.510885549,501.5197965528012,0,60.22565772780899,90.0,1.0,0.0,0.0,0
16245,539129.0371217665,7463090.390777919,401.8951167519793,0,60.22565772780899,90.0,1.0,0.0,0.0,0
12618,513234.226550416,7459733.80227118,325.5702445347029,0,41.92072984142444,90.0,1.0,0.0,0.0,0
12618,511121.5903308584,7462857.913789132,325.5702445347029,0,41.92072984142444,90.0,1.0,0.0,0.0,0
12618,516997.6704555344,7457535.809507286,356.07713950423334,0,41.92072984142444,90.0,1.0,0.0,0.0,0
16397,529349.447050126,7461132.775772857,399.7854620991609,0,6.238976908330365,90.0,1.0,0.0,0.0,0
16397,520861.8683562251,7460932.457626228,399.7854620991609,0,6.238976908330365,90.0,1.0,0.0,0.0,0
16397,533811.2203144671,7459469.714357797,382.4652044348103,0,6.238976908330365,90.0,1.0,0.0,0.0,0
2837,531466.9219203594,7461656.316126074,444.2622677563497,0,44.50019196782247,90.0,1.0,0.0,0.0,0
2837,527836.5104714864,7464718.606514879,444.2622677563497,0,44.50019196782247,90.0,1.0,0.0,0.0,0
2837,536373.9550988468,7456375.631628614,520.3357989649967,0,44.50019196782247,90.0,1.0,0.0,0.0,0
15527,513727.91449338215,7462938.424385948,322.80743713753134,0,85.54711249044576,90.0,1.0,0.0,0.0,0
15527,512798.46196152543,7465129.307383039,322.80743713753134,0,85.54711249044576,90.0,1.0,0.0,0.0,0
15527,513260.85093061987,7459747.715626434,325.3695954070476,0,85.54711249044576,90.0,1.0,0.0,0.0,0
313,529863.1130924885,7464555.397139616,414.5694099990072,0,12.835156603038635,90.0,1.0,0.0,0.0,0
