eventId,easting,northing,altitude,type,dipDir,dip,dipPolarity,val,displacement,posOnly
12644,579916.7584496664,7491782.121217512,642.7568014452568,0,32.80990953625107,90.0,1.0,0.0,0.0,0
12644,570336.8057421903,7496755.613109933,642.7568014452568,0,32.80990953625107,90.0,1.0,0.0,0.0,0
12644,588945.8159022976,7484784.080092193,697.1544851291677,0,32.80990953625107,90.0,1.0,0.0,0.0,0
2235,518091.45967979135,7494507.234840531,420.0825585979116,0,52.52090791804787,90.0,1.0,0.0,0.0,0
2235,525366.6940851501,7483363.317157806,420.0825585979116,0,52.52090791804787,90.0,1.0,0.0,0.0,0
2235,512932.46785296296,7499482.12973299,551.3170318230653,0,52.52090791804787,90.0,1.0,0.0,0.0,0
11442,574927.8888252553,7490105.299648569,657.9313869680592,0,43.275853434843015,90.0,1.0,0.0,0.0,0
11442,573858.3690893892,7488517.115394312,657.9313869680592,0,43.275853434843015,90.0,1.0,0.0,0.0,0
11442,566569.4151953496,7495385.814977798,636.5090491641915,0,43.275853434843015,90.0,1.0,0.0,0.0,0
3496,526211.8467391438,7494323.515276971,429.3142620800888,0,55.70146833240621,90.0,1.0,0.0,0.0,0
3496,534545.5177601142,7483803.313256604,429.3142620800888,0,55.70146833240621,90.0,1.0,0.0,0.0,0
3496,522116.7370168307,7502055.24738098,539.735080088115,0,55.70146833240621,90.0,1.0,0.0,0.0,0
5298,512995.8414750995,7494818.673338998,582.4248537275571,0,26.5471593816318,90.0,1.0,0.0,0.0,0
5298,509411.26919999084,7495375.601530317,582.4248537275571,0,26.5471593816318,90.0,1.0,0.0,0.0,0
5298,516342.5113213646,7491951.059046487,500.2418801750625,0,26.5471593816318,90.0,1.0,0.0,0.0,0
12647,526648.1356112171,7491638.4559574565,543.4807732364213,0,56.971293272508966,90.0,1.0,0.0,0.0,0
12647,520294.2315925629,7501682.397264363,543.4807732364213,0,56.971293272508966,90.0,1.0,0.0,0.0,0
12647,530630.3938120878,7485723.84487623,422.5942560296636,0,56.971293272508966,90.0,1.0,0.0,0.0,0
2997,541953.6678866183,7493212.2766989665,648.3912450929209,0,39.1048647422563,90.0,1.0,0.0,0.0,0
2997,545834.4430715181,7489476.21441329,648.3912450929209,0,39.1048647422563,90.0,1.0,0.0,0.0,0
2997,534402.4324699733,7498786.9156258125,518.1189397229581,0,39.1048647422563,90.0,1.0,0.0,0.0,0
1236,570784.2203330873,7494483.947450609,636.8229716978971,0,44.209936855007385,90.0,1.0,0.0,0.0,0
1236,569397.9509442681,7496402.885549316,636.8229716978971,0,44.209936855007385,90.0,1.0,0.0,0.0,0
1236,573807.5755589114,7492123.145750492,811.7213357750197,0,44.209936855007385,90.0,1.0,0.0,0.0,0
2689,501012.503534464,7498704.027949321,452.41411920134806,0,52.66032501447204,90.0,1.0,0.0,0.0,0
2689,500071.96034503187,7499906.729220625,452.41411920134806,0,52.66032501447204,90.0,1.0,0.0,0.0,0
2689,503412.1272001342,7495552.577911498,536.9070899362871,0,52.66032501447204,90.0,1.0,0.0,0.0,0
3498,532869.7652099053,7501041.986066364,589.7618384917727,0,53.45748321344408,90.0,1.0,0.0,0.0,0
3498,539473.616193431,7491534.202607995,589.7618384917727,0,53.45748321344408,90.0,1.0,0.0,0.0,0
3498,530121.2209419241,7504109.277446631,575.152788930206,0,53.45748321344408,90.0,1.0,0.0,0.0,0
2688,506840.0978156014,7498399.956243519,677.6484196520377,0,33.7402458357212,90.0,1.0,0.0,0.0,0
2688,510536.75336385844,7496937.32612426,677.6484196520377,0,33.7402458357212,90.0,1.0,0.0,0.0,0
2688,503728.42385186616,7501391.384181074,467.3460895168004,0,33.7402458357212,90.0,1.0,0.0,0.0,0
2843,513691.5330452555,7500911.966831323,731.9400403916065,0,49.99782018838791,90.0,1.0,0.0,0.0,0
2843,505901.3930418092,7508760.478067215,731.9400403916065,0,49.99782018838791,90.0,1.0,0.0,0.0,0
2843,519895.665970703,7491957.368699235,519.4863744718613,0,49.99782018838791,90.0,1.0,0.0,0.0,0
14378,515236.58525031357,7505436.709842578,555.6077465544189,0,46.07272475480573,90.0,1.0,0.0,0.0,0
14378,504057.6788980277,7512543.418819165,555.6077465544189,0,46.07272475480573,90.0,1.0,0.0,0.0,0
14378,520546.30492343626,7495347.79360302,507.4629925593084,0,46.07272475480573,90.0,1.0,0.0,0.0,0
12658,548946.847585177,7507062.929742401,633.5715368688767,0,66.11421618350484,90.0,1.0,0.0,0.0,0
12658,546633.1481719845,7512624.15612741,633.5715368688767,0,66.11421618350484,90.0,1.0,0.0,0.0,0
12658,552769.0410925864,7498723.056649398,541.8593214535349,0,66.11421618350484,90.0,1.0,0.0,0.0,0
12660,514379.26482490357,7510106.828652307,523.8653067240126,0,24.411995116881464,90.0,1.0,0.0,0.0,0
12660,509470.4984984871,7514216.7528270325,523.8653067240126,0,24.411995116881464,90.0,1.0,0.0,0.0,0
12660,521044.52404561045,7509003.0762185855,579.7598242768389,0,24.411995116881464,90.0,1.0,0.0,0.0,0
15552,512563.6113354613,7509940.2057031905,557.3562609451363,0,35.52296838163551,90.0,1.0,0.0,0.0,0
15552,515382.52706944017,7509753.516058755,557.3562609451363,0,35.52296838163551,90.0,1.0,0.0,0.0,0
15552,508137.29029167857,7514950.728898313,531.7466924003744,0,35.52296838163551,90.0,1.0,0.0,0.0,0
16769,519640.62227657187,7512929.61782724,581.2868059476646,0,13.373732696178848,90.0,1.0,0.0,0.0,0
16769,522409.87062088423,7512057.0198944425,581.2868059476646,0,13.373732696178848,90.0,1.0,0.0,0.0,0
16769,516235.0649211095,7513467.416058051,549.2135322602205,0,13.373732696178848,90.0,1.0,0.0,0.0,0
2248,520536.0766868581,7514102.225129742,582.7663601211523,0,48.88701995853586,90.0,1.0,0.0,0.0,0
2248,522799.1080253678,7511549.116051185,582.7663601211523,0,48.88701995853586,90.0,1.0,0.0,0.0,0
2248,517923.43327474815,7517097.446356829,568.4485128367749,0,48.88701995853586,90.0,1.0,0.0,0.0,0
8973,531294.8838457807,7520894.309178114,555.0025430948003,0,40.806184428254,90.0,1.0,0.0,0.0,0
8973,528073.0350951771,7523726.676803622,555.0025430948003,0,40.806184428254,90.0,1.0,0.0,0.0,0
8973,533101.8614558942,7519405.637232338,605.0930269492213,0,40.806184428254,90.0,1.0,0.0,0.0,0
10659,528650.9603829107,7529401.3839921495,574.0509949107919,0,14.026025727855142,90.0,1.0,0.0,0.0,0
10659,530990.297525134,7528346.711015653,574.0509949107919,0,14.026025727855142,90.0,1.0,0.0,0.0,0
10659,525010.6805121296,7529822.366317269,575.5047493433143,0,14.026025727855142,90.0,1.0,0.0,0.0,0
16896,520696.13720895175,7461174.4781690575,423.82233536921774,0,47.94487060659327,90.0,1.0,0.0,0.0,0
16896,524125.39154788107,7455342.616363115,423.82233536921774,0,47.94487060659327,90.0,1.0,0.0,0.0,0
16896,515746.86967414274,7464658.7513179965,341.91437384518133,0,47.94487060659327,90.0,1.0,0.0,0.0,0
16245,541021.5027563217,7459721.811947873,501.5197965528012,0,60.22565772780899,90.0,1.0,0.0,0.0,0
16245,543506.4245474008,7455352.63177497,501.5197965528012,0,60.22565772780899,90.0,1.0,0.0,0.0,0
16245,539126.5454548154,7463039.734326395,401.8951167519793,0,60.22565772780899,90.0,1.0,0.0,0.0,0
12618,513197.2448495911,7459767.367913443,325.5702445347029,0,41.92072984142444,90.0,1.0,0.0,0.0,0
12618,511115.74903655547,7462844.091601517,325.5702445347029,0,41.92072984142444,90.0,1.0,0.0,0.0,0
12618,517001.9552102551,7457568.431857517,356.07713950423334,0,41.92072984142444,90.0,1.0,0.0,0.0,0
16397,529318.1555637856,7461172.925926754,399.7854620991609,0,6.238976908330365,90.0,1.0,0.0,0.0,0
16397,520872.0749029412,7460920.128820203,399.7854620991609,0,6.238976908330365,90.0,1.0,0.0,0.0,0
16397,533841.4082930493,7459432.231308944,382.4652044348103,0,6.238976908330365,90.0,1.0,0.0,0.0,0
2837,531536.9471718214,7461664.396395924,444.2622677563497,0,44.50019196782247,90.0,1.0,0.0,0.0,0
2837,527831.705105365,7464713.312546074,444.2622677563497,0,44.50019196782247,90.0,1.0,0.0,0.0,0
