eventId,easting,northing,altitude,type,dipDir,dip,dipPolarity,val,displacement,posOnly
12644,579974.0672451532,7491786.9374763435,642.7568014452568,0,76.86040007314895,64.51995177467757,1.0,0.0,0.0,0
12644,570304.8467812592,7496765.13792275,642.7568014452568,0,73.9814671563509,10.80994086335238,1.0,0.0,0.0,0
12644,588996.0184123158,7484793.33039305,697.1544851291677,0,109.07483449652287,61.975518329322256,1.0,0.0,0.0,0
2235,518100.77458811057,7494473.204616535,420.0825585979116,0,147.30116731637327,100.41070343827528,1.0,0.0,0.0,0
2235,525335.053674603,7483419.9688271815,420.0825585979116,0,94.84609933687709,40.17865300316748,1.0,0.0,0.0,0
2235,512948.24174776726,7499480.36179872,551.3170318230653,0,127.72147968393438,55.3079352330368,1.0,0.0,0.0,0
11442,574995.369038894,7490101.312366145,657.9313869680592,0,100.38134799319343,20.272253297290774,1.0,0.0,0.0,0
11442,573937.2598922779,7488436.026186461,657.9313869680592,0,47.72953697303289,90.42537711927872,1.0,0.0,0.0,0
11442,566537.4760570275,7495395.704832013,636.5090491641915,0,92.22024296005509,43.451542212949334,1.0,0.0,0.0,0
3496,526169.9742433192,7494344.046449063,429.3142620800888,0,73.97051226466213,49.81148969448964,1.0,0.0,0.0,0
3496,534576.7747598126,7483861.779770477,429.3142620800888,0,86.6206773986817,107.59070953680975,1.0,0.0,0.0,0
3496,522137.8435606104,7502080.991608539,539.735080088115,0,98.69662851617089,48.325691582091,1.0,0.0,0.0,0
5298,512969.4627789009,7494900.783124769,582.4248537275571,0,49.0482087310763,51.472380181925644,1.0,0.0,0.0,0
5298,509470.70319614664,7495387.652088342,582.4248537275571,0,103.08931976209416,35.611216401022546,1.0,0.0,0.0,0
5298,516353.3001449065,7491993.215104608,500.2418801750625,0,77.75711719380969,81.12948787528774,1.0,0.0,0.0,0
12647,526627.6621144823,7491734.214093321,543.4807732364213,0,104.58905313087246,94.68781372132446,1.0,0.0,0.0,0
12647,520251.20608778065,7501653.726169615,543.4807732364213,0,97.87426940786331,31.90813750937599,1.0,0.0,0.0,0
12647,530622.048874615,7485725.471063262,422.5942560296636,0,108.64135572510955,45.725809107674706,1.0,0.0,0.0,0
2997,541864.5551922685,7493212.94416379,648.3912450929209,0,70.55956179981841,19.450049822190408,1.0,0.0,0.0,0
2997,545802.9743355596,7489444.911424268,648.3912450929209,0,84.31550727724414,77.26491937932911,1.0,0.0,0.0,0
2997,534403.9369672254,7498771.6425293,518.1189397229581,0,111.03719425839452,7.127461603241784,1.0,0.0,0.0,0
1236,570797.7444930603,7494497.827963875,636.8229716978971,0,125.69230452254648,69.04675629790398,1.0,0.0,0.0,0
1236,569351.9679836249,7496376.453756117,636.8229716978971,0,124.34186274337006,75.46644786753893,1.0,0.0,0.0,0
