layerId,easting,northing,altitude,type
0.0,503878.4205168941,7469458.770069123,355.53849499008106,0.0
0.0,504826.12129954743,7469402.692548554,365.1152132911402,0.0
0.0,505144.3117337463,7469225.237662617,394.7323790193305,0.0
0.0,505440.28164476843,7469118.060711778,427.2518709734509,0.0
0.0,505903.0441050446,7468988.798509417,428.3757521929663,0.0
0.0,506280.36918002984,7468869.857149388,435.08539518213126,0.0
0.0,506608.8823149264,7468648.916276494,433.4080216320223,0.0
0.0,506946.78663129144,7468564.220077161,440.5793930158394,0.0
0.0,507217.8982421387,7468358.851617434,487.7854791731066,0.0
0.0,507369.31843067816,7468150.496875959,538.6629353101723,0.0
0.0,507499.14353807434,7467926.622834503,516.1292015077951,0.0
0.0,507271.65916316287,7467523.0907282885,474.5461085547857,0.0
0.0,506877.70917353046,7467369.868577467,429.66545925002026,0.0
0.0,506380.89282399975,7467311.447797913,428.1157689639393,0.0
0.0,505770.8665183621,7467295.61736225,413.2619227964181,0.0
0.0,505730.4831295846,7467289.961771539,406.711668921851,0.0
0.0,505642.5628826569,7467367.627119364,410.7287411658975,0.0
0.0,505154.35223394097,7467277.992042868,395.5566474128116,0.0
0.0,504771.73481342854,7467218.853530503,403.5131122655421,0.0
0.0,504225.45655049005,7467197.983083697,425.05907886860473,0.0
0.0,503411.76305361796,7467357.286310186,392.33412997225855,0.0
0.0,502761.75187972526,7467431.651519427,399.4776673266755,0.0
0.0,502517.84264101664,7467587.816588171,442.4636320910964,0.0
0.0,502265.2722823928,7467608.046722371,454.0895828370085,0.0
0.0,501488.8701393687,7467818.435978429,422.2998522358196,0.0
0.0,500823.0168100716,7468169.803270245,448.6701647597057,0.0
0.0,500516.9103244045,7468365.276855511,466.50087153863024,0.0
0.0,500633.0357395068,7468199.962639269,458.0016341388032,0.0
0.0,500556.69010568387,7468169.723395302,455.9340702645432,0.0
0.0,500188.7124210422,7468278.550882297,494.5165890495099,0.0
0.0,500071.8481305193,7468356.5679917885,504.36326939370826,0.0
0.0,500014.64957926935,7469890.881177514,414.8812483351065,0.0
0.0,500248.9791222197,7469813.421842672,400.9615878135302,0.0
0.0,500444.3557074192,7469650.672674707,401.5138942092597,0.0
0.0,500617.3573711483,7469803.797874034,391.8425558653544,0.0
0.0,500819.24387889216,7469883.678663597,390.543508445438,0.0
0.0,500994.2882420372,7469859.280906127,393.85585132206097,0.0
0.0,501242.71418731654,7469695.959505422,403.85785046757934,0.0
0.0,501496.5883415907,7469743.302716257,388.0054450479832,0.0
0.0,501791.23085110466,7469713.100208211,384.37357088105534,0.0
0.0,502034.7730195092,7469643.446363604,377.51423673532025,0.0
0.0,502528.51998778863,7469635.557281395,369.9593685646893,0.0
0.0,502837.37712707836,7469680.742915466,363.4364036455663,0.0
0.0,503177.4830698485,7469599.126905681,361.2678435032816,0.0
0.0,503562.64736285293,7469406.657539963,369.3453431392204,0.0
0.0,503895.05235634727,7469322.027479295,382.002142755275,0.0
0.0,503917.8418167166,7469351.823793728,379.3700876594693,0.0
0.0,503876.6400109958,7469492.126928952,356.25297364559884,0.0
0.0,510386.0833612259,7508403.545555222,546.1444108034291,0.0
0.0,513979.5690120388,7508877.50692654,547.5068355857303,0.0
0.0,516914.09248573467,7509196.2280542245,588.4261429578555,0.0
0.0,517373.0791305345,7509384.842932351,586.6529282799601,0.0
0.0,513730.104478529,7500838.576198575,514.7877868732661,0.0
0.0,513607.11997077987,7500748.03010337,516.9518468600836,0.0
0.0,511535.33459104854,7499533.095222619,531.416884648039,0.0
0.0,513576.32819879585,7501597.488778505,504.5481672134776,0.0
0.0,513359.2924900253,7501279.189258153,506.6752539017912,0.0
0.0,517291.7681837659,7501911.063063459,521.166098999862,0.0
0.0,515726.6187322252,7501781.000404875,508.30393393146056,0.0
0.0,513972.99422213907,7501827.140483145,503.32097184738086,0.0
0.0,513718.8127533375,7501624.0684298435,503.8591213329679,0.0
0.0,500893.02556978335,7467798.494924171,419.8345166272522,0.0
0.0,500310.2160734724,7467822.191337161,405.4249754385263,0.0
0.0,500273.677377827,7467739.972733827,392.6791719613087,0.0
0.0,500042.296196324,7467636.81959668,411.8112606274166,0.0
0.0,500892.7168936527,7467803.513933516,424.2803732310487,0.0
0.0,500973.45392876765,7467007.658696227,335.8226480912589,0.0
0.0,500622.8372902855,7466653.118652392,328.505602250198,0.0
0.0,500445.04539179517,7466718.18548831,335.1753118425346,0.0
0.0,500120.5342233189,7466952.697828906,351.9033592783726,0.0
0.0,506244.5149631487,7466850.838702366,370.07023639376456,0.0
0.0,505328.6066533986,7466910.681257585,362.336882196422,0.0
0.0,504652.9537063948,7466903.024049862,362.1893276302121,0.0
0.0,504000.6741954332,7466981.022396153,373.1425395109992,0.0
0.0,504052.7962156338,7466809.926430086,355.0136105241653,0.0
0.0,503887.91702219856,7466656.37285678,342.36633798861465,0.0
0.0,503365.3317175631,7466631.344667104,340.3574040080716,0.0
0.0,501652.08292608295,7466522.281920142,317.3956786181916,0.0
0.0,501596.25304648234,7466446.779009936,316.91778322190385,0.0
0.0,506490.7160946841,7467235.346470434,407.9567257011255,0.0
0.0,506239.5402797506,7466900.156055601,374.85617963310864,0.0
0.0,500895.1601706169,7510278.711587206,606.7234116689909,0.0
0.0,504755.7111569987,7509065.231432101,595.1193459949777,0.0
0.0,506164.0829478209,7509421.4716102835,651.0136535485403,0.0
0.0,506960.5338904441,7509164.125064639,679.2613989648844,0.0
0.0,509470.68319253967,7508935.511892003,575.2376199692209,0.0
0.0,509723.4550389654,7508967.631291533,557.2843909691168,0.0
0.0,500017.163849623,7510547.216198037,606.2853961718256,0.0
0.0,511482.15508929914,7511924.115899249,546.0679522691363,0.0
0.0,513788.216852567,7512055.887973552,549.9857730897631,0.0
0.0,514878.42437168956,7512359.784138864,547.1180284107937,0.0
0.0,516930.37882526097,7512996.354563745,551.8754510301445,0.0
0.0,517491.1196795813,7513322.875857565,558.8349376154063,0.0
0.0,500318.09219157515,7486501.593498255,565.3750906652259,0.0
0.0,500012.0724566054,7484422.983334264,574.8408542946837,0.0
0.0,501938.2214276966,7488375.889592445,636.1231004187972,0.0
0.0,501597.4071991869,7488089.794901731,680.8645490440331,0.0
0.0,500551.1810399865,7487064.760589959,552.0387879000716,0.0
0.0,500515.0959059783,7486857.909223091,544.1927793418627,0.0
0.0,504795.0728461196,7494596.517674679,584.7245078274121,0.0
0.0,504050.5195467649,7494753.673273326,550.9264811312939,0.0
0.0,503282.3011997023,7494634.1682421565,529.7993363600309,0.0
0.0,502683.09155868145,7494227.570328276,539.2762992394561,0.0
0.0,502497.34682564146,7487673.07513651,565.827838561924,0.0
0.0,501631.52753681707,7487320.960658732,568.2787717500087,0.0
0.0,500990.4469885582,7486122.983569395,541.0729606723971,0.0
0.0,500737.5565872775,7485867.727957688,552.5284427522796,0.0
0.0,500434.95054083504,7483687.248354255,601.5260789369491,0.0
0.0,500202.2137613748,7482710.549416067,614.3253369423855,0.0
0.0,500187.5679220605,7482740.484692513,613.7944296130676,0.0
0.0,502858.1898599171,7487137.9373129755,525.0443651664484,0.0
0.0,501579.0074474444,7485397.901088115,578.0807112722696,0.0
0.0,501305.4678377355,7484594.817254016,584.1819527396436,0.0
0.0,501143.8244945136,7483557.595835216,627.6055450418614,0.0
0.0,500617.328782282,7482474.774028319,627.9342788345543,0.0
0.0,500173.99185098126,7470077.971310011,385.9842355162588,0.0
0.0,500293.9760055212,7470043.410771662,386.90267784868297,0.0
0.0,500353.4978898937,7469951.513495118,389.63239819791175,0.0
0.0,500030.715737141,7470090.907614263,387.9407238235633,0.0
0.0,503425.83518824395,7476257.5106126685,511.8060468159198,0.0
0.0,505032.95227905025,7475724.542924327,451.2882580566843,0.0
0.0,505454.3031998441,7475441.0098849395,439.5765318797245,0.0
0.0,506439.0966933139,7474799.8052080395,456.1049394821511,0.0
0.0,525433.4317317035,7541476.382561221,709.9144705335788,0.0
0.0,523962.0370757657,7542742.930896775,749.8858715035506,0.0
0.0,521823.9836055996,7543193.987931788,687.2650677155508,0.0
0.0,520781.0951894134,7543489.647901007,679.9912513317399,0.0
0.0,521240.5957423222,7542991.8041240545,684.2291791522507,0.0
0.0,523406.9233460431,7542152.8029624615,838.5986668774851,0.0
0.0,524757.7889773827,7541144.014875177,744.7280245811114,0.0
0.0,525165.4163162052,7541205.070149185,725.9497540604352,0.0
0.0,556542.1438803211,7555885.118561928,507.0680365382453,0.0
0.0,556152.090309642,7556693.697805084,496.0161231392007,0.0
0.0,555185.3164079555,7555666.201836718,506.599482890875,0.0
0.0,553927.0082695124,7555438.874322391,514.7254115015895,0.0
0.0,552782.102172896,7555146.713050668,520.5092594006734,0.0
0.0,553741.7499398339,7553341.613248453,529.8596153854672,0.0
0.0,554034.1345520322,7553306.775456839,532.2942289828999,0.0
0.0,553929.4843306998,7554075.322972608,551.709426559233,0.0
0.0,554273.7758693343,7554706.533284349,543.2583521923087,0.0
0.0,555443.0765123537,7554636.399594865,521.8955113757919,0.0
0.0,555924.5110222581,7553843.27929759,656.5127751693656,0.0
0.0,556584.8087559093,7554884.864112915,524.2346091230565,0.0
0.0,556542.1322013414,7555690.778371868,512.3599337447771,0.0
0.0,560780.0477432089,7544019.254712527,842.7379687303168,0.0
0.0,558098.0973825292,7545541.709356281,625.9258350204667,0.0
0.0,555560.558988868,7546440.58502047,587.2395045017281,0.0
0.0,555469.8249384015,7546132.497717334,589.1294108347192,0.0
0.0,556389.6741052199,7545593.295407955,597.7781474631239,0.0
0.0,558030.1444810721,7544668.097196337,655.9923157879006,0.0
0.0,560817.1010703718,7543694.347283683,830.9518064770039,0.0
0.0,567312.2755876788,7539413.534752359,703.7420138141608,0.0
0.0,564273.2242850928,7541746.526915633,837.4264060629446,0.0
0.0,563201.4531417973,7542288.661952568,846.1227469511766,0.0
0.0,561354.1102614491,7542771.963649974,745.7696737542665,0.0
0.0,561980.6876373605,7541947.29334503,945.2700032587642,0.0
0.0,564182.7781012526,7541117.711214337,781.4762455296802,0.0
0.0,567219.7647026868,7538842.547458928,631.09955155187,0.0
0.0,567542.7699592242,7538998.450864765,646.719908325713,0.0
0.0,584534.4764607517,7555832.304960201,565.7475891412521,0.0
0.0,582830.8620603449,7557240.878636214,580.8751224095663,0.0
0.0,581821.2820655744,7557271.203861424,585.9058694355846,0.0
0.0,581688.3548680613,7557132.242044287,584.1664311509027,0.0
0.0,582911.6508435276,7556119.658374243,579.8910067755805,0.0
0.0,584452.7272531358,7555483.5894735595,569.9365345154774,0.0
0.0,584680.4450117296,7555575.424825041,558.5418297542435,0.0
0.0,576190.8205018435,7567884.430466979,600.6206559383036,0.0
0.0,576982.6932971644,7567780.049417709,625.0435447217116,0.0
0.0,577482.4526163908,7567702.952517641,624.9191536425592,0.0
0.0,577570.7832695859,7567565.92346908,625.9260332396972,0.0
0.0,578082.6105987795,7567449.910271989,622.36879277142,0.0
0.0,579041.7174029297,7567548.1853798535,592.290730684699,0.0
0.0,579689.7087549403,7567833.715854892,571.154030079328,0.0
0.0,554299.4870389036,7567855.501180046,559.9897963331815,0.0
0.0,554982.0202381223,7566752.1502027325,603.7624618809449,0.0
0.0,552917.7906414986,7566475.712394545,581.0219147702254,0.0
0.0,551994.4287493036,7567038.5062994305,580.258767865533,0.0
0.0,550573.9898339193,7567479.193806024,563.9007295643347,0.0
0.0,550017.7379790638,7566070.137130114,482.2814475258833,0.0
0.0,551289.1128469271,7565244.177859579,522.3023680526555,0.0
0.0,552406.8473394916,7565325.688076899,556.402094710981,0.0
0.0,552258.8121003393,7564517.558223487,582.1054676554155,0.0
0.0,551684.5239760671,7563782.802098251,505.8941679118028,0.0
0.0,553270.1549354786,7563107.155913963,482.0907048352993,0.0
0.0,553993.1386350883,7560945.42492954,509.9979029569611,0.0
0.0,554263.4667852925,7559246.027199241,497.247081806201,0.0
0.0,555802.5274576496,7559480.335656225,515.187342932847,0.0
0.0,556431.5820214753,7558837.683280062,527.0935432541802,0.0
0.0,556644.4783935217,7557938.65864752,492.0309616155379,0.0
0.0,557064.0341300286,7557350.375871968,488.7332534333223,0.0
0.0,559796.8892147258,7557641.312474215,475.9859485023667,0.0
0.0,561543.8288439275,7555217.003439117,510.47624157140274,0.0
0.0,562471.5171597248,7555649.850695553,537.7552867626384,0.0
0.0,563191.4088024627,7556473.192100402,489.00421472582633,0.0
0.0,563871.2185033103,7556003.452676213,510.001239336701,0.0
0.0,564476.9584658637,7556461.959070759,493.0835401890408,0.0
0.0,566101.6020822944,7555358.294726028,500.4668801450074,0.0
0.0,569261.124003372,7554760.3164123,515.1953219692373,0.0
0.0,571200.2918650112,7555397.058559876,504.5942510155336,0.0
0.0,573757.0387620184,7555978.491016201,518.2562395534817,0.0
0.0,576052.7861422902,7556416.513008134,530.9442284313768,0.0
0.0,577727.4599348499,7557097.0487080375,596.6409742485052,0.0
0.0,579193.4077492125,7556486.519854441,588.2350862910541,0.0
0.0,579421.5076429315,7557718.247725491,638.8583370356523,0.0
0.0,578822.081859749,7559096.085170657,666.1706480420646,0.0
0.0,580316.4221099033,7558638.252820795,608.795378288095,0.0
0.0,581886.8322881802,7559055.633457051,591.039741011355,0.0
0.0,581068.0502781748,7560848.601780381,616.1261399867425,0.0
0.0,580354.6986019785,7561935.6155167,601.0610675206046,0.0
0.0,581427.8466131148,7563058.0325034605,651.5764561888427,0.0
0.0,580944.0567589882,7564938.670216918,643.6370208955143,0.0
0.0,581259.8336816414,7566383.208055846,653.5245717490639,0.0
0.0,579692.0970545463,7566913.478384237,610.186674214526,0.0
0.0,577965.1632397096,7566993.2000139505,619.0493396100295,0.0
0.0,576666.1147411261,7566897.096297004,635.992473100405,0.0
0.0,574565.6251334073,7566670.786137451,647.2726370907337,0.0
0.0,574146.4698293847,7567569.846075848,644.5252843284156,0.0
0.0,575172.6371457566,7567881.364889797,560.7185021255771,0.0
0.0,554065.0436734671,7567878.092604025,553.5458224529821,0.0
0.0,593937.3001640694,7567963.476821184,556.294359388332,0.0
0.0,595135.9946105322,7566499.387009647,526.9425132684008,0.0
0.0,595812.4495405578,7565566.145558052,555.454493436205,0.0
0.0,595787.2361061996,7564062.668132711,509.7960555489785,0.0
0.0,596007.9332243153,7562427.130081098,599.1305725107378,0.0
0.0,595325.6317367139,7561141.907981622,499.57436284433743,0.0
0.0,596049.621935198,7559574.6200486,512.4797177284572,0.0
0.0,596332.5743087779,7557957.451142092,599.2792182604196,0.0
0.0,596791.8187276176,7556711.42097188,555.3653790690512,0.0
0.0,597413.1293054707,7555591.718547491,558.9390579115839,0.0
0.0,597840.3882952977,7554239.357873009,569.2796361875791,0.0
0.0,598470.3051941613,7555316.176985547,537.9984953286162,0.0
0.0,598168.9811764946,7553756.849431208,689.9004865118804,0.0
0.0,597019.0381391739,7553403.221169483,615.7236497340532,0.0
0.0,594217.5492443787,7553702.192937687,563.1385341716707,0.0
0.0,592255.2540688288,7553229.594412403,575.3784848998131,0.0
0.0,594181.5302451877,7551853.282957295,595.6666059136261,0.0
0.0,596128.9701511875,7550525.806225195,644.4383823757154,0.0
0.0,597203.1332069495,7549860.548992371,625.6275942104714,0.0
0.0,597960.6189396462,7548767.042659842,635.1753078532487,0.0
0.0,598047.6982837088,7547720.597212295,625.196617526954,0.0
0.0,598055.6413236158,7546720.415245368,619.311463616972,0.0
0.0,598367.4192260097,7546110.80207955,609.5432081973219,0.0
0.0,597084.5740007679,7545496.269071195,555.4834616675028,0.0
0.0,596355.6948022653,7544721.923404574,601.3609197147933,0.0
0.0,595074.857342079,7544063.254101782,588.4983419739167,0.0
0.0,595156.3254390372,7542050.10112268,671.565523003333,0.0
0.0,594201.3282315235,7541772.4310088735,678.5389609136255,0.0
0.0,593184.318686501,7542644.719249151,612.8191730026175,0.0
0.0,592031.0058802656,7541602.976528951,653.0798819487634,0.0
0.0,590095.6241043074,7541419.250209171,818.6310562720313,0.0
0.0,590533.5753222952,7540436.359932324,736.1814337892024,0.0
0.0,589390.4278617632,7540375.837587319,759.6915724463983,0.0
0.0,589152.7606736046,7541286.397975307,715.1981534163835,0.0
0.0,588137.9792511401,7541689.95214989,707.8281248508347,0.0
0.0,587095.3143023835,7541146.880742121,682.4434115319469,0.0
0.0,587479.4459970196,7540261.934076278,686.6174811919321,0.0
0.0,587014.2046304449,7539935.66759518,694.8049369841669,0.0
0.0,586547.8105119201,7540149.544195212,654.8444580202025,0.0
0.0,585630.3212532056,7539764.941027098,687.6338351331116,0.0
0.0,584489.5743186023,7540078.125602897,701.3804939647212,0.0
0.0,583446.8535076099,7540388.888302007,645.6326981048643,0.0
0.0,582640.856312328,7540325.942533495,675.4353658925462,0.0
0.0,581625.1001783404,7540406.65698286,731.9019718116878,0.0
0.0,580053.5036440027,7540404.256056694,815.0314083280123,0.0
0.0,578767.3454424625,7541756.578936334,732.0104236128362,0.0
0.0,577351.2465629333,7542674.122362176,641.2925017088417,0.0
0.0,576206.0706435031,7543117.903341626,634.0555975949811,0.0
0.0,575722.2881283937,7542171.485848735,619.5673252289248,0.0
0.0,575567.7013942911,7541324.826463505,631.4516879197245,0.0
0.0,575721.7695075724,7540487.761971741,716.2202494316034,0.0
0.0,574695.0891704502,7540842.870189147,703.1121630465151,0.0
0.0,573307.8815595749,7541193.566754342,662.8167025523119,0.0
0.0,571275.2672183578,7542326.510835895,580.8921864927429,0.0
0.0,568045.4629053508,7543618.396063934,631.358156369444,0.0
0.0,566181.5616434125,7543916.705038671,641.3284497207508,0.0
0.0,564457.724045938,7544044.8460319135,658.0729777130324,0.0
0.0,565733.304010363,7543088.322797908,722.5973049757207,0.0
0.0,567811.6901565177,7542555.981744655,669.4333134309516,0.0
0.0,569281.7875704399,7542257.960714554,655.0295223950171,0.0
0.0,569097.3053325407,7540555.456363666,664.7136680933259,0.0
0.0,566478.7617590318,7541594.92432523,747.3466064769844,0.0
0.0,568848.4996213431,7539911.29459541,618.0294193319418,0.0
0.0,570512.2100661518,7538362.932446897,601.767162956346,0.0
0.0,569860.5234971392,7537581.452907378,633.4126259637886,0.0
0.0,569026.4665629131,7536902.489208384,667.3716180296996,0.0
0.0,567399.773723727,7536653.178798819,658.3270043946935,0.0
0.0,566209.6375225566,7536381.251371534,755.5167109411456,0.0
0.0,564346.2769651292,7537044.079633019,649.1784853867056,0.0
0.0,562996.3987218225,7537018.597484715,710.2885523584549,0.0
0.0,563263.7777984036,7535465.601985919,874.3597607829303,0.0
0.0,563442.3631976743,7533940.128426144,730.4346057091673,0.0
0.0,560482.2379131984,7533455.033162528,732.4485577956605,0.0
0.0,558113.9770830346,7534216.431757273,759.9346145265453,0.0
0.0,554905.0335522159,7535849.675300962,670.8135137588868,0.0
0.0,553729.2344702205,7535910.143023868,756.2608862871058,0.0
0.0,553386.2615359338,7535157.308296045,831.6243662595098,0.0
0.0,547801.4544216603,7536187.728561895,695.4085873069027,0.0
0.0,545001.5576205229,7536315.896140367,984.3029392659644,0.0
0.0,540903.2997951797,7536233.969493468,922.6045941510256,0.0
0.0,536541.6087675418,7536040.140757988,774.5945970659501,0.0
0.0,532602.2878143949,7536545.910525588,791.2152193537345,0.0
0.0,526179.8037569441,7537441.715764206,740.8294452694432,0.0
0.0,524516.5216259296,7539057.690032544,708.820176931654,0.0
0.0,522085.7907435076,7540924.9070579875,638.0358912973452,0.0
0.0,517544.83610343625,7542004.921850138,588.9642943255715,0.0
0.0,511562.9921721746,7542535.249347162,681.7837238990588,0.0
0.0,508625.16067019803,7542667.448289274,552.2610535748197,0.0
0.0,507478.29689115944,7541938.948502353,540.5122508729658,0.0
0.0,505853.7471973819,7541367.112937899,569.3386051068477,0.0
0.0,504286.1558211233,7540922.199334393,533.1083878825186,0.0
0.0,502848.7365551685,7538634.93446885,576.0099496648639,0.0
0.0,500536.71779100975,7538719.313847184,615.733515348584,0.0
0.0,500192.0327241543,7538485.976727736,572.3694992417911,0.0
0.0,569296.5964704076,7555344.678907313,556.1126339088994,0.0
0.0,568551.9437866106,7555816.008791585,554.7285803695386,0.0
0.0,568183.7891648293,7556551.084458825,536.4984132319832,0.0
0.0,568296.6513195815,7556805.737196181,510.30075130317226,0.0
0.0,568798.3478968163,7557360.827001331,500.4694190132975,0.0
0.0,569413.9286203689,7556901.432475783,575.3974723241771,0.0
0.0,569492.8496982573,7555396.723800579,567.9644619135316,0.0
0.0,511014.6297511037,7499616.835004283,529.9478359480044,0.0
0.0,509548.5556529439,7499146.221783213,557.9690081442145,0.0
0.0,507762.13575291255,7498871.090102764,540.4680704751022,0.0
0.0,507309.6824088172,7498728.678503022,539.2500707739968,0.0
0.0,506799.233438543,7498388.80191736,536.620917783544,0.0
0.0,507119.97312844265,7498195.90911909,539.1120520228803,0.0
0.0,506073.82837311807,7497867.320336383,531.8010156344517,0.0
0.0,504105.08365343313,7497172.115357527,510.98530224050535,0.0
0.0,543914.7485345651,7477148.727040543,470.6468844479309,0.0
0.0,544165.4369173411,7477066.1708476525,463.94024153144414,0.0
0.0,544378.008249382,7477123.886915619,459.34514580002406,0.0
0.0,544641.7773093926,7475026.831635331,454.6183704070992,0.0
0.0,544117.5948633387,7475860.203972943,457.44975925312485,0.0
0.0,543911.7345917561,7476590.60242594,469.97086920241264,0.0
0.0,543902.0604768415,7477107.532667357,471.1837976536217,0.0
0.0,598106.147824024,7542301.23884867,748.5489484880836,0.0
0.0,598692.7929729547,7541454.505385361,690.3080635632807,0.0
0.0,599037.3875983794,7540767.438394695,724.2421207449066,0.0
0.0,597482.530544192,7541082.258058563,680.810955554938,0.0
0.0,597156.6183817316,7541341.731565189,658.0465061948294,0.0
0.0,595759.2011343498,7542758.373599281,609.1131689993691,0.0
0.0,597160.853957406,7542649.631750987,624.4665327432789,0.0
0.0,598175.1508948549,7542734.2600462595,666.5121816406405,0.0
0.0,602553.4790235558,7540743.1781980535,600.1578280954577,0.0
0.0,601572.381875382,7540233.980477199,684.9527286526675,0.0
0.0,600190.8984536724,7540043.634643572,616.4475079692525,0.0
0.0,600477.6505524099,7540905.591339577,607.604845054952,0.0
0.0,601133.7985892952,7541431.079679781,594.162559956594,0.0
0.0,601932.478003497,7541437.345279006,634.8330345583216,0.0
0.0,602443.7618996883,7541688.161755863,612.0154168671946,0.0
0.0,602536.6915527944,7541268.700862991,613.917782124383,0.0
0.0,524574.2424091172,7567808.439030525,541.7488557239474,0.0
0.0,525818.8004054991,7567223.25589434,542.0388539309516,0.0
0.0,524420.4404498305,7564344.175867096,540.623735657054,0.0
0.0,519315.38676948176,7561120.167893174,553.0186189980765,0.0
0.0,514942.6674064058,7559727.449303638,535.8056853086921,0.0
0.0,513600.58548217587,7557386.430879202,528.5144492069769,0.0
0.0,510843.4420538457,7556742.869324933,526.7045718898135,0.0
0.0,511224.8398535244,7555782.458103879,527.0,0.0
0.0,511473.9543445459,7554313.906288188,536.1188284980724,0.0
0.0,508736.4855964435,7554050.657424979,530.4498316615311,0.0
0.0,506525.06199838396,7552667.542718706,549.8769429427825,0.0
0.0,504980.35330941156,7552154.569515891,563.7214657409954,0.0
0.0,503522.862247828,7552251.610371612,525.3417498206346,0.0
0.0,503902.2180349503,7551386.567321117,518.932738874267,0.0
0.0,504560.4041722285,7550617.089533878,538.5062172726238,0.0
0.0,502516.66562660417,7550634.364986683,514.5812368304196,0.0
0.0,500081.572582936,7551441.68791142,501.6278856197152,0.0
0.0,524241.34816597716,7567900.515873776,542.3773392689683,0.0
0.0,524339.1613836158,7567846.792294655,542.5728821249307,0.0
0.0,558582.8671518152,7567962.645060956,477.7744551170973,0.0
0.0,558735.8468792997,7567328.315662091,465.1187314813699,0.0
0.0,558692.7649597119,7566689.486705495,473.5612395045126,0.0
0.0,560193.7203364837,7566907.053051456,471.1515282507643,0.0
0.0,561953.2554694221,7566714.800122094,437.65227348664087,0.0
0.0,562869.5066412927,7566150.50299361,455.88482479613896,0.0
0.0,562299.9873039494,7565380.071918105,467.5221427535913,0.0
0.0,561415.7398909178,7565130.8712682845,473.2227935712798,0.0
0.0,560941.9016734,7565762.169609999,532.4493016896341,0.0
0.0,560789.5774556872,7565095.085783893,488.8223027985396,0.0
0.0,560228.2950684781,7563915.411836272,442.6031749953775,0.0
0.0,557465.6835663929,7563631.727455164,461.5851593505946,0.0
0.0,562991.5904075913,7561589.904328615,447.94019425503177,0.0
0.0,560719.4976524555,7560210.583526961,456.7611254455766,0.0
0.0,564783.881646508,7559122.886871518,459.4014430271817,0.0
0.0,569859.3170983648,7557894.104434746,467.5645831942363,0.0
0.0,574278.6748068896,7557605.500763059,488.3994070537869,0.0
0.0,574526.6736610415,7558732.191040645,490.2751658025239,0.0
0.0,573427.682954659,7559366.97519014,476.6839851124584,0.0
0.0,571844.7964007757,7560676.665142008,470.1795892588042,0.0
0.0,572744.9791224173,7561027.587314757,489.6497587193098,0.0
0.0,574302.2957728396,7561234.489698768,494.0672775274278,0.0
0.0,575885.7313621877,7561933.2916086605,585.5372259966643,0.0
0.0,574304.6122685847,7563157.0345439855,615.7037754207594,0.0
0.0,574053.6580101483,7564294.713697355,661.2790330093426,0.0
0.0,573220.3590376388,7564308.83472438,646.3087487804293,0.0
0.0,571682.0119919028,7563375.834156653,472.0087919595871,0.0
0.0,571564.9834407106,7564374.700848473,483.12161342081407,0.0
0.0,570550.6235426357,7565633.788672401,499.3191131085497,0.0
