layerId,easting,northing,altitude,type,dipDir,dip,dipPolarity,layer
15,544559.0487627657,7487586.224049725,608.7664939431817,4,26.149641451613455,333.4761861170656,1.0,b's0'
15,521568.79791731114,7460694.736325404,421.1150342777274,4,33.257916868042756,104.18995474997422,1.0,b's0'
15,530178.9074359728,7460994.419859157,431.7522583215838,4,93.02164903346588,4.968601622765618,1.0,b's0'
15,512572.6087956332,7509826.55029617,556.7765273701366,4,62.505802901694835,204.22434024629808,1.0,b's0'
15,542122.9240672693,7531806.288326169,589.3019224029641,4,35.95117867432008,79.45073845727461,1.0,b's0'
15,538954.1589957692,7532314.774968408,592.7423198446039,4,43.79443542584041,78.44792183891894,1.0,b's0'
15,533577.2230297563,7532650.8550487785,623.1991556888931,4,27.179982913543384,188.49593439623288,1.0,b's0'
15,531204.4704340998,7532090.379379078,581.6293320501246,4,51.81733207060696,324.6975630002495,1.0,b's0'
15,526103.918163274,7531095.696131807,566.1422462475603,4,50.86430261592814,108.85287601516268,1.0,b's0'
15,548419.674727559,7531626.6260077795,606.8445337852386,4,27.2888066839109,13.934661273176118,1.0,b's0'
15,547479.0014988405,7531012.641603074,620.3292972217073,4,39.61939427769665,23.701714052342822,1.0,b's0'
15,546360.2414868894,7532658.3117067395,588.7693923823144,4,61.99396094768908,5.838030153968646,1.0,b's0'
15,570572.4469409453,7530716.45061178,603.0956368590178,4,58.89697712569268,129.87912530414326,1.0,b's0'
15,593075.4448019027,7529403.100992558,673.1865680026285,4,21.498073473320957,266.40660639160615,1.0,b's0'
15,503401.8044963314,7533261.020990501,521.0951396917997,4,49.76864026775936,218.28882413197562,1.0,b's0'
15,560662.8302204849,7527086.305765505,612.0245584222738,4,62.2234430091314,10.822766271522596,1.0,b's0'
15,547575.7942849352,7513644.204877847,654.8660500378727,4,27.391317505897646,79.15236415018143,1.0,b's0'
15,538814.6388573564,7532218.931810104,595.3570663561504,4,9.400731581738043,296.17577077341554,1.0,b's0'
15,538185.1472058364,7521939.041624423,600.0920794080804,4,31.12083122852787,282.07029236730153,1.0,b's0'
15,553008.129043207,7484575.018653598,517.4206535702082,4,68.01354033970921,334.6261133541655,1.0,b's0'
15,553065.0064911119,7484577.937915453,519.2034568054207,4,69.18968152464312,356.994778873368,1.0,b's0'
