layerId,easting,northing,altitude,type,dipDir,dip,dipPolarity,layer
15,544559.0487627657,7487586.224049725,608.7664939431817,4,10.246143880818437,66.84845239116675,1.0,b's0'
15,521568.79791731114,7460694.736325404,421.1150342777274,4,65.99020367414653,352.48131276315974,1.0,b's0'
15,530178.9074359728,7460994.419859157,431.7522583215838,4,81.3184095941191,321.142688515943,1.0,b's0'
15,512572.6087956332,7509826.55029617,556.7765273701366,4,83.29040140927705,118.57050229090765,1.0,b's0'
15,542122.9240672693,7531806.288326169,589.3019224029641,4,26.293192618603022,46.075006258029475,1.0,b's0'
15,538954.1589957692,7532314.774968408,592.7423198446039,4,9.787489627041623,81.801362094161,1.0,b's0'
15,533577.2230297563,7532650.8550487785,623.1991556888931,4,5.798323412097687,284.4318694291229,1.0,b's0'
15,531204.4704340998,7532090.379379078,581.6293320501246,4,37.875558336193805,337.72435324795106,1.0,b's0'
15,526103.918163274,7531095.696131807,566.1422462475603,4,49.76570770517758,27.29471417260237,1.0,b's0'
15,548419.674727559,7531626.6260077795,606.8445337852386,4,36.613710738478204,341.54436384566077,1.0,b's0'
15,547479.0014988405,7531012.641603074,620.3292972217073,4,54.20452517226442,56.674900231819606,1.0,b's0'
15,546360.2414868894,7532658.3117067395,588.7693923823144,4,36.171227029252904,347.26886585369886,1.0,b's0'
15,570572.4469409453,7530716.45061178,603.0956368590178,4,26.296535644693044,183.447780455003,1.0,b's0'
15,593075.4448019027,7529403.100992558,673.1865680026285,4,29.915554340468965,186.57970293864162,1.0,b's0'
15,503401.8044963314,7533261.020990501,521.0951396917997,4,34.5914442600112,297.92724063836135,1.0,b's0'
15,560662.8302204849,7527086.305765505,612.0245584222738,4,33.84322721102781,262.44307110464376,1.0,b's0'
15,547575.7942849352,7513644.204877847,654.8660500378727,4,22.986340397755228,338.2191314298508,1.0,b's0'
15,538814.6388573564,7532218.931810104,595.3570663561504,4,47.106412357982904,71.69986733117838,1.0,b's0'
15,538185.1472058364,7521939.041624423,600.0920794080804,4,62.09364215564492,37.54058933978297,1.0,b's0'
15,553008.129043207,7484575.018653598,517.4206535702082,4,81.59721895419202,343.40019856846976,1.0,b's0'
15,553065.0064911119,7484577.937915453,519.2034568054207,4,66.87305860376205,347.50701088587397,1.0,b's0'
