layerId,easting,northing,altitude,type
0.0,503948.4432739891,7469460.378341934,355.53849499008106,0.0
0.0,504813.56131741975,7469368.549616322,365.1152132911402,0.0
0.0,505140.3559099021,7469280.260443842,394.7323790193305,0.0
0.0,505453.8333549229,7469120.592447601,427.2518709734509,0.0
0.0,505899.0690203555,7468990.492168816,428.3757521929663,0.0
0.0,506286.1985892493,7468860.410448091,435.08539518213126,0.0
0.0,506649.3094446508,7468701.122719556,433.4080216320223,0.0
0.0,507006.7371828351,7468537.050110756,440.5793930158394,0.0
0.0,507183.81784410955,7468347.538239262,487.7854791731066,0.0
0.0,507397.36023190315,7468103.598201981,538.6629353101723,0.0
0.0,507508.46955521614,7467848.413108732,516.1292015077951,0.0
0.0,507291.16035318363,7467496.987625905,474.5461085547857,0.0
0.0,506847.02629673475,7467321.706715609,429.66545925002026,0.0
0.0,506411.32693529257,7467255.457471555,428.1157689639393,0.0
0.0,505755.09730094834,7467258.477331334,413.2619227964181,0.0
0.0,505734.80250882375,7467275.265664151,406.711668921851,0.0
0.0,505655.2266579721,7467336.902699713,410.7287411658975,0.0
0.0,505213.58077302715,7467255.512718703,395.5566474128116,0.0
0.0,504736.30905280326,7467219.621749663,403.5131122655421,0.0
0.0,504163.14330278157,7467248.036123981,425.05907886860473,0.0
0.0,503422.69936337904,7467262.675599253,392.33412997225855,0.0
0.0,502794.2035722259,7467406.281282639,399.4776673266755,0.0
0.0,502581.0175625857,7467592.713352704,442.4636320910964,0.0
0.0,502311.63926995726,7467679.498630286,454.0895828370085,0.0
0.0,501447.09201905044,7467809.572365243,422.2998522358196,0.0
0.0,500783.9405075477,7468115.155826179,448.6701647597057,0.0
0.0,500542.3928448963,7468372.503345988,466.50087153863024,0.0
0.0,500637.7005989081,7468140.455292101,458.0016341388032,0.0
0.0,500628.07242332713,7468142.621261179,455.9340702645432,0.0
0.0,500123.4005883974,7468286.003038281,494.5165890495099,0.0
0.0,500065.1561682952,7468363.079365446,504.36326939370826,0.0
0.0,500007.3907763916,7469807.54629106,414.8812483351065,0.0
0.0,500227.16692901123,7469812.248098305,400.9615878135302,0.0
0.0,500416.72641227616,7469673.04655362,401.5138942092597,0.0
0.0,500579.46034180664,7469830.853077864,391.8425558653544,0.0
0.0,500768.0479968024,7469888.529698417,390.543508445438,0.0
0.0,501066.47918483824,7469875.449054414,393.85585132206097,0.0
0.0,501246.7708507565,7469699.711298792,403.85785046757934,0.0
0.0,501543.7508902096,7469725.995543352,388.0054450479832,0.0
0.0,501754.5860721624,7469646.061187469,384.37357088105534,0.0
0.0,502062.5312431846,7469669.315016557,377.51423673532025,0.0
0.0,502477.7247133559,7469636.176317599,369.9593685646893,0.0
0.0,502834.5752826641,7469667.2959580505,363.4364036455663,0.0
0.0,503189.8895431888,7469528.0198831,361.2678435032816,0.0
0.0,503608.4375222115,7469385.104888966,369.3453431392204,0.0
0.0,503823.4424946428,7469353.757334354,382.002142755275,0.0
0.0,503955.98588695074,7469289.506480539,379.3700876594693,0.0
0.0,503884.90192543156,7469437.632397476,356.25297364559884,0.0
0.0,510345.47040618426,7508375.036446157,546.1444108034291,0.0
0.0,513987.8572981781,7508853.834246374,547.5068355857303,0.0
0.0,516894.3904714922,7509242.143477433,588.4261429578555,0.0
0.0,517392.1847399709,7509425.158636035,586.6529282799601,0.0
0.0,513732.7482009042,7500825.001663609,514.7877868732661,0.0
0.0,513598.7564693744,7500684.554331451,516.9518468600836,0.0
0.0,511471.4309156762,7499548.7731659105,531.416884648039,0.0
0.0,513596.8734464718,7501514.958186659,504.5481672134776,0.0
0.0,513314.42110347166,7501294.966459107,506.6752539017912,0.0
0.0,517353.2933155303,7501923.322812664,521.166098999862,0.0
0.0,515685.08835171896,7501786.949546428,508.30393393146056,0.0
0.0,514045.5356763751,7501758.249551263,503.32097184738086,0.0
0.0,513759.1556439445,7501653.0656233765,503.8591213329679,0.0
0.0,500871.907759609,7467746.684114934,419.8345166272522,0.0
0.0,500390.73083203647,7467750.115866808,405.4249754385263,0.0
0.0,500346.0736420811,7467646.938250987,392.6791719613087,0.0
0.0,500086.0417021538,7467722.135373235,411.8112606274166,0.0
0.0,500935.6922159609,7467780.760022566,424.2803732310487,0.0
0.0,500941.87910547375,7466968.895056752,335.8226480912589,0.0
0.0,500562.58258498285,7466649.372792629,328.505602250198,0.0
0.0,500493.98750108137,7466721.708269946,335.1753118425346,0.0
0.0,500181.56712442054,7466945.054296378,351.9033592783726,0.0
0.0,506182.34696902736,7466814.830174547,370.07023639376456,0.0
0.0,505366.58634319756,7466951.945886465,362.336882196422,0.0
0.0,504667.3121413234,7466889.3845700165,362.1893276302121,0.0
0.0,504071.49927067,7466958.386821839,373.1425395109992,0.0
0.0,504099.8865128804,7466874.757195238,355.0136105241653,0.0
0.0,503916.44818857365,7466594.150956579,342.36633798861465,0.0
0.0,503382.2887845861,7466689.657667188,340.3574040080716,0.0
0.0,501733.8521433722,7466468.054121994,317.3956786181916,0.0
0.0,501596.4784061723,7466493.190638423,316.91778322190385,0.0
0.0,506504.8747843222,7467161.605469287,407.9567257011255,0.0
0.0,506256.91742266825,7466918.107243826,374.85617963310864,0.0
0.0,500902.2440992332,7510332.43473958,606.7234116689909,0.0
0.0,504673.32728155324,7509127.294698862,595.1193459949777,0.0
0.0,506165.94520123396,7509445.841144227,651.0136535485403,0.0
0.0,506921.8917853688,7509143.293326255,679.2613989648844,0.0
0.0,509489.80531809054,7508935.57635841,575.2376199692209,0.0
0.0,509752.15130291024,7508983.231382286,557.2843909691168,0.0
0.0,500044.1018010871,7510539.284633386,606.2853961718256,0.0
0.0,511466.8653240832,7511923.885439236,546.0679522691363,0.0
0.0,513794.5508911553,7512055.691567193,549.9857730897631,0.0
0.0,514885.3278218329,7512395.557471422,547.1180284107937,0.0
0.0,516938.67726345366,7512974.692937668,551.8754510301445,0.0
0.0,517459.49250397825,7513292.785199111,558.8349376154063,0.0
0.0,500340.85061627836,7486460.333091671,565.3750906652259,0.0
0.0,500034.76055107533,7484378.952394835,574.8408542946837,0.0
0.0,501955.1339469343,7488343.695949889,636.1231004187972,0.0
0.0,501584.4345145701,7488108.2988703875,680.8645490440331,0.0
0.0,500565.4176435069,7487043.240384517,552.0387879000716,0.0
0.0,500475.2096071907,7486842.747172755,544.1927793418627,0.0
0.0,504835.10468741466,7494539.225521768,584.7245078274121,0.0
0.0,504052.4720371504,7494774.212107783,550.9264811312939,0.0
0.0,503278.4412342341,7494638.056685003,529.7993363600309,0.0
0.0,502628.27145534015,7494181.009307113,539.2762992394561,0.0
0.0,502536.152678219,7487658.980292143,565.827838561924,0.0
0.0,501693.0910827076,7487268.985022151,568.2787717500087,0.0
0.0,500934.3107731615,7486153.821567199,541.0729606723971,0.0
0.0,500820.80062992446,7485920.924081781,552.5284427522796,0.0
0.0,500410.0136442514,7483720.75459733,601.5260789369491,0.0
0.0,500186.8171975351,7482700.571027518,614.3253369423855,0.0
0.0,500236.38996014727,7482686.374359492,613.7944296130676,0.0
0.0,502925.7479549046,7487204.206015453,525.0443651664484,0.0
0.0,501615.37932941376,7485411.826072953,578.0807112722696,0.0
0.0,501339.55111852015,7484621.466233471,584.1819527396436,0.0
0.0,501130.80610691255,7483487.767389383,627.6055450418614,0.0
0.0,500657.8501293016,7482472.03335054,627.9342788345543,0.0
0.0,500199.73845786724,7470068.925958276,385.9842355162588,0.0
0.0,500301.668101122,7470040.392053828,386.90267784868297,0.0
0.0,500327.080812593,7469929.336222621,389.63239819791175,0.0
0.0,500044.42941531603,7470121.15217762,387.9407238235633,0.0
0.0,503416.3605788984,7476258.569327968,511.8060468159198,0.0
0.0,505090.7268005253,7475683.218923327,451.2882580566843,0.0
0.0,505526.6678692351,7475375.533682528,439.5765318797245,0.0
0.0,506528.4457613249,7474879.569477816,456.1049394821511,0.0
0.0,525379.3529583259,7541471.157215133,709.9144705335788,0.0
0.0,523947.6224263099,7542798.055238281,749.8858715035506,0.0
0.0,521877.3498842449,7543274.290033269,687.2650677155508,0.0
0.0,520782.3275541306,7543458.197984468,679.9912513317399,0.0
0.0,521273.8474958611,7542946.274349502,684.2291791522507,0.0
0.0,523416.25463716703,7542093.675289352,838.5986668774851,0.0
0.0,524720.3770511347,7541167.395689997,744.7280245811114,0.0
