layerId,easting,northing,altitude,type,dipDir,dip,dipPolarity,layer
15,544636.9616408293,7487532.253125388,608.7664939431817,4,44.13650046636573,10.202546638399667,1.0,b's0'
18,531273.7150923614,7465729.153324682,476.7257207562103,4,51.20413431973268,50.514827488556705,1.0,b's0'
9,514464.5479530695,7462716.998828745,353.15058541283554,4,38.11584983228908,32.28561355597407,1.0,b's0'
9,514487.94248965476,7462706.044500491,353.15058541283554,4,54.47695941201335,302.5658928066126,1.0,b's0'
20,542461.9422972486,7481812.955123987,474.5055847790493,4,110.23960356464329,353.65613411059667,1.0,b's0'
20,545094.4591307337,7476311.009454503,472.0933934363412,4,30.08856481451126,336.6912461141408,1.0,b's0'
18,512902.14532120427,7483063.631955683,457.0216961472013,4,33.20365664905909,191.91491773986104,1.0,b's0'
1,504939.63382425037,7461049.405645622,299.5950829498144,4,61.21298295283428,7.277437942400809,1.0,b's0'
9,510491.77086400875,7469616.195321349,339.0206679973816,4,63.65586425914834,13.056182366210692,1.0,b's0'
8,516794.7509962309,7459335.5451274365,333.2613167733067,4,4.931501223929658,187.052358624902,1.0,b's0'
15,521586.8240198269,7460762.971266291,421.1150342777274,4,49.76454539890083,52.79603749668672,1.0,b's0'
17,518217.11099082633,7469861.130809796,403.3527375481184,4,54.44935537304221,12.877123501288224,1.0,b's0'
20,536385.1594044621,7467104.001342329,421.3124631503707,4,106.38506161909321,34.74930701108349,1.0,b's0'
0,544555.1667221568,7474622.933764732,452.4562161605626,4,41.253836926758645,221.42370187225458,1.0,b's0'
3,507551.3685974518,7461909.052759034,317.8349201440863,4,53.38345441871203,46.30735878794968,1.0,b's0'
0,542899.945906903,7480290.231170836,472.2470454632722,4,50.59441645819875,340.1675606827752,1.0,b's0'
20,530479.2147700984,7485746.213591392,421.8108919110573,4,94.18950793683004,12.70890757641132,1.0,b's0'
20,524407.8158148996,7473134.9225801,385.48982903240847,4,62.416871447282716,348.9350357509576,1.0,b's0'
16,535217.605348866,7498961.169173553,516.0840699040566,4,38.92389608042409,82.81901623117153,1.0,b's0'
18,529621.2814464197,7489238.221254218,481.2893111468348,4,9.10105358162393,148.47931367901123,1.0,b's0'
18,550270.9397139505,7459516.535607498,516.6830056472344,4,49.02342705897337,39.29602151248196,1.0,b's0'
16,506987.4655912498,7487479.639341206,551.8131671064198,4,34.07526036146067,68.67819387765019,1.0,b's0'
20,523476.6050841403,7473270.310596162,389.9172642963082,4,1.8429572873290851,44.81887288865596,1.0,b's0'
0,534145.057751226,7482391.679491389,437.1511697512146,4,38.055885531088784,0.6698866403524448,1.0,b's0'
20,529879.6925461615,7466876.530381913,444.0247163872328,4,42.69927942843899,121.15716455935461,1.0,b's0'
20,534619.1480891922,7483207.157619081,449.9989136897241,4,73.84600068217361,338.05136217036085,1.0,b's0'
20,542788.8200555845,7481843.985964915,472.4082478855311,4,45.1794099893294,357.2235645342011,1.0,b's0'
11,513417.2865136647,7500715.4183450695,516.9554048679285,4,26.139603329500105,42.54761861693504,1.0,b's0'
4,505516.5602504616,7467272.69146992,400.43153949715474,4,61.577426063654094,311.5605769652941,1.0,b's0'
4,505472.1237538143,7467299.027454705,400.43153949715474,4,10.589050989013586,274.5444964906838,1.0,b's0'
11,510438.61926081375,7471115.120388457,536.3409353691422,4,45.504805522020355,18.167624236103904,1.0,b's0'
11,515270.31471268705,7463367.36599539,368.6295286395977,4,27.23579012278789,348.63975822609797,1.0,b's0'
16,522372.5354208784,7459451.612010213,417.6902436818045,4,77.72575779182397,2.699105373175314,1.0,b's0'
20,521413.62905447715,7476046.090748806,389.1624883336188,4,14.904545269498755,219.79599679629882,1.0,b's0'
12,512734.63593047514,7470451.360473955,335.8397521505061,4,26.29388465796675,348.6566651555503,1.0,b's0'
3,507128.48474051803,7461643.247061796,328.84351052158127,4,38.039415725319024,351.9975815601392,1.0,b's0'
15,530132.6080380254,7460918.406473458,431.7522583215838,4,103.0639074875835,350.86607577718587,1.0,b's0'
20,530165.0658254251,7485164.878758989,415.5565810138799,4,55.23052353379557,65.45101108415753,1.0,b's0'
0,529510.8240140765,7483206.107389732,416.6410606755281,4,61.28025842667718,9.998418998872808,1.0,b's0'
16,506843.8061644671,7487523.698440455,570.0719105092169,4,51.460500349711424,9.451218510379533,1.0,b's0'
0,540969.6188515942,7470327.191895349,447.33092995084246,4,62.75638357218965,40.50711195166707,1.0,b's0'
18,544106.4784577368,7458968.431454194,437.982096340444,4,25.212534967025476,14.05357644162433,1.0,b's0'
19,531091.6446421564,7486672.591157799,421.9906997807293,4,136.14967570638095,337.59466899396904,1.0,b's0'
1,508413.0143837113,7460193.714163439,361.9395378119322,4,29.481041169073983,2.0725039739499493,1.0,b's0'
20,523555.51830558525,7473308.202364008,392.52656921517774,4,45.92758143642246,316.851265425458,1.0,b's0'
16,548198.8824322253,7493227.401059349,543.2162750148965,4,65.55171098472093,12.003872604315518,1.0,b's0'
16,548210.7664232089,7493217.344399298,543.2162750148965,4,40.38457492316199,355.9502104175052,1.0,b's0'
9,510038.3805658403,7469691.020740334,328.99695548777527,4,123.67555621491879,298.49956485582493,1.0,b's0'
7,504039.036880532,7463527.632894114,307.64728754331657,4,56.935099235010405,19.60513836977435,1.0,b's0'
16,506588.81852220604,7487683.620543684,570.414545708104,4,41.79887448527365,331.9766675864337,1.0,b's0'
4,502725.6433232121,7468371.662251488,468.17670798233326,4,25.92183948305751,326.5105463809697,1.0,b's0'
17,540924.2433306812,7493370.679313272,541.767101457258,4,59.35017433308477,65.94850955645956,1.0,b's0'
17,509714.0538619439,7484183.858770552,428.5665871607631,4,40.86039728489523,54.0337682670816,1.0,b's0'
10,513145.4683500152,7462569.12916563,369.8590205248445,4,53.052618476652675,339.20480919467667,1.0,b's0'
10,515399.1825993379,7463871.278151884,368.2112145196338,4,35.342313165990035,5.1994881998138,1.0,b's0'
20,523838.8322038362,7473661.545666437,390.460333241509,4,48.81304269808625,325.82382815453377,1.0,b's0'
20,523911.9538578022,7473643.0813209275,390.460333241509,4,51.375744703107124,65.26002785097393,1.0,b's0'
17,536706.2001380143,7490640.462572773,479.95320054411263,4,34.690183674519,18.315354641610497,1.0,b's0'
16,507688.70373362437,7486503.698960825,470.14441960198513,4,34.70185854569723,300.2188187921503,1.0,b's0'
17,516903.97721960244,7471578.232236631,363.91841546686845,4,50.740841542349926,87.48436638083933,1.0,b's0'
