layerId,easting,northing,altitude,type,dipDir,dip,dipPolarity,layer
15,544636.9616408293,7487532.253125388,608.7664939431817,4,69.89940631295076,14.509406917590013,1.0,b's0'
18,531273.7150923614,7465729.153324682,476.7257207562103,4,8.346041391566345,5.4588864623793825,1.0,b's0'
9,514464.5479530695,7462716.998828745,353.15058541283554,4,69.60232003994139,16.974137174164923,1.0,b's0'
9,514487.94248965476,7462706.044500491,353.15058541283554,4,36.296050439969065,345.21797039533436,1.0,b's0'
20,542461.9422972486,7481812.955123987,474.5055847790493,4,40.27205164194342,261.0405941408749,1.0,b's0'
20,545094.4591307337,7476311.009454503,472.0933934363412,4,16.05007485372309,325.80605357934803,1.0,b's0'
18,512902.14532120427,7483063.631955683,457.0216961472013,4,40.31754240269359,66.05567304686667,1.0,b's0'
1,504939.63382425037,7461049.405645622,299.5950829498144,4,86.1032227971388,17.134578609381606,1.0,b's0'
9,510491.77086400875,7469616.195321349,339.0206679973816,4,64.49203737370878,311.3355286039534,1.0,b's0'
8,516794.7509962309,7459335.5451274365,333.2613167733067,4,40.4156282680476,142.20831978414816,1.0,b's0'
15,521586.8240198269,7460762.971266291,421.1150342777274,4,25.25964827455566,44.25965290700151,1.0,b's0'
17,518217.11099082633,7469861.130809796,403.3527375481184,4,47.52346512043537,29.884260014584015,1.0,b's0'
20,536385.1594044621,7467104.001342329,421.3124631503707,4,52.93290207912245,322.16394685366953,1.0,b's0'
0,544555.1667221568,7474622.933764732,452.4562161605626,4,80.20124770263699,327.8022563586661,1.0,b's0'
3,507551.3685974518,7461909.052759034,317.8349201440863,4,33.22235332893001,246.9751422489461,1.0,b's0'
0,542899.945906903,7480290.231170836,472.2470454632722,4,47.516648783339434,60.51034343235233,1.0,b's0'
20,530479.2147700984,7485746.213591392,421.8108919110573,4,50.652254544528276,25.278438031107896,1.0,b's0'
20,524407.8158148996,7473134.9225801,385.48982903240847,4,57.03508740928638,331.0078281880636,1.0,b's0'
16,535217.605348866,7498961.169173553,516.0840699040566,4,51.50742916754732,338.178383797594,1.0,b's0'
18,529621.2814464197,7489238.221254218,481.2893111468348,4,33.069969083825555,46.99438473474595,1.0,b's0'
18,550270.9397139505,7459516.535607498,516.6830056472344,4,41.71500602280697,15.067567984975824,1.0,b's0'
16,506987.4655912498,7487479.639341206,551.8131671064198,4,43.02365807647708,265.15963476595425,1.0,b's0'
20,523476.6050841403,7473270.310596162,389.9172642963082,4,42.851750438557836,82.03985215366674,1.0,b's0'
0,534145.057751226,7482391.679491389,437.1511697512146,4,44.416553844708886,8.921653183285684,1.0,b's0'
20,529879.6925461615,7466876.530381913,444.0247163872328,4,63.8651229330284,20.399303941407936,1.0,b's0'
20,534619.1480891922,7483207.157619081,449.9989136897241,4,37.61547946311266,263.0009975350315,1.0,b's0'
20,542788.8200555845,7481843.985964915,472.4082478855311,4,102.46267866463774,358.076622353669,1.0,b's0'
11,513417.2865136647,7500715.4183450695,516.9554048679285,4,50.92879803420646,344.9333651272656,1.0,b's0'
4,505516.5602504616,7467272.69146992,400.43153949715474,4,39.029664051089945,356.61309597573796,1.0,b's0'
4,505472.1237538143,7467299.027454705,400.43153949715474,4,23.163964616345226,11.11265904586827,1.0,b's0'
11,510438.61926081375,7471115.120388457,536.3409353691422,4,113.85264448365322,355.88630403915664,1.0,b's0'
11,515270.31471268705,7463367.36599539,368.6295286395977,4,31.180282972923145,10.611170212024035,1.0,b's0'
16,522372.5354208784,7459451.612010213,417.6902436818045,4,26.900909013841,44.10010154899555,1.0,b's0'
20,521413.62905447715,7476046.090748806,389.1624883336188,4,42.096901397687375,35.177516677540495,1.0,b's0'
12,512734.63593047514,7470451.360473955,335.8397521505061,4,10.461563017894605,202.2421433747636,1.0,b's0'
3,507128.48474051803,7461643.247061796,328.84351052158127,4,50.94037919628018,350.14838933920123,1.0,b's0'
15,530132.6080380254,7460918.406473458,431.7522583215838,4,29.51499094567189,31.307266909059365,1.0,b's0'
20,530165.0658254251,7485164.878758989,415.5565810138799,4,76.77600864389537,307.944111127445,1.0,b's0'
0,529510.8240140765,7483206.107389732,416.6410606755281,4,34.148746168831366,329.64922396683636,1.0,b's0'
16,506843.8061644671,7487523.698440455,570.0719105092169,4,29.785457467606378,349.8733230109253,1.0,b's0'
0,540969.6188515942,7470327.191895349,447.33092995084246,4,22.536537832838917,326.2535645293613,1.0,b's0'
18,544106.4784577368,7458968.431454194,437.982096340444,4,26.926259407097547,293.78971990063536,1.0,b's0'
19,531091.6446421564,7486672.591157799,421.9906997807293,4,71.38517504735711,30.137256670360273,1.0,b's0'
1,508413.0143837113,7460193.714163439,361.9395378119322,4,74.61259997003047,56.97287523309643,1.0,b's0'
20,523555.51830558525,7473308.202364008,392.52656921517774,4,77.08489843507023,22.20204816059197,1.0,b's0'
16,548198.8824322253,7493227.401059349,543.2162750148965,4,20.534810617394342,119.68190195516712,1.0,b's0'
16,548210.7664232089,7493217.344399298,543.2162750148965,4,110.54112363606198,358.7609585290679,1.0,b's0'
9,510038.3805658403,7469691.020740334,328.99695548777527,4,72.90917042484745,354.2656015539147,1.0,b's0'
7,504039.036880532,7463527.632894114,307.64728754331657,4,80.17331283542545,329.50456079695533,1.0,b's0'
16,506588.81852220604,7487683.620543684,570.414545708104,4,17.060511473396545,189.91618648175995,1.0,b's0'
4,502725.6433232121,7468371.662251488,468.17670798233326,4,94.8591033474735,106.95298843762083,1.0,b's0'
17,540924.2433306812,7493370.679313272,541.767101457258,4,54.05145441669076,40.919877882104515,1.0,b's0'
17,509714.0538619439,7484183.858770552,428.5665871607631,4,58.838837616678674,296.9573703363877,1.0,b's0'
10,513145.4683500152,7462569.12916563,369.8590205248445,4,38.43857394840766,95.58225660623964,1.0,b's0'
10,515399.1825993379,7463871.278151884,368.2112145196338,4,18.09975210595148,277.31107239709536,1.0,b's0'
20,523838.8322038362,7473661.545666437,390.460333241509,4,35.312032124321284,278.5862605958729,1.0,b's0'
20,523911.9538578022,7473643.0813209275,390.460333241509,4,33.788430924497156,89.4753744290042,1.0,b's0'
17,536706.2001380143,7490640.462572773,479.95320054411263,4,24.70174729463531,88.61597912421837,1.0,b's0'
16,507688.70373362437,7486503.698960825,470.14441960198513,4,23.873770221188806,111.03507978695694,1.0,b's0'
17,516903.97721960244,7471578.232236631,363.91841546686845,4,5.957027505006749,250.99234009924783,1.0,b's0'
16,548240.2094602151,7493497.799094283,543.2518643701516,4,72.32748501076989,340.59233489986076,1.0,b's0'
16,548152.855053946,7493433.780288617,543.2518643701516,4,52.77208550182359,341.5439326288255,1.0,b's0'
20,529839.4696908437,7467382.337761543,445.4979149437791,4,53.59710544495969,332.4696112216892,1.0,b's0'
1,509830.96108838054,7460217.948108222,339.16989615904146,4,48.990163985764596,27.04401551904158,1.0,b's0'
12,512996.81547638983,7470798.4717561025,337.06931042107067,4,105.81292749413548,26.33463446670504,1.0,b's0'
16,508455.9261346517,7484661.414645958,455.84740092610855,4,66.14018112790872,114.13826734156271,1.0,b's0'
13,523961.79355610994,7500780.263356298,625.8658874781831,4,72.560366862372,322.824234348066,1.0,b's0'
2,502045.67526116635,7459754.368641487,283.07667259692266,4,105.77069661187508,71.31236426732704,1.0,b's0'
20,544781.0005294482,7476286.385238671,462.7584349337095,4,26.963542621226743,329.1353320749837,1.0,b's0'
16,537191.3100711799,7490585.8966024695,488.8830994920265,4,40.667794082924395,355.3389744114369,1.0,b's0'
20,537104.4141783654,7466046.149604662,417.0749205616261,4,65.53123638409069,17.746152520620797,1.0,b's0'
18,532667.169190144,7488090.323415928,476.65050577576994,4,26.291594297953473,119.50934706498384,1.0,b's0'
16,543142.5946178045,7505270.83942498,634.1571252425967,4,35.8461252119569,24.091724223800156,1.0,b's0'
8,517150.9662073205,7459510.369842259,335.0024012036548,4,40.295397813226806,38.68736402108652,1.0,b's0'
18,529639.3149028138,7465734.877813977,483.3473669431296,4,87.56981663559804,4.226131818390115,1.0,b's0'
16,543656.7635249299,7504581.2421385925,562.4515476712481,4,33.966228758431534,8.545002438584618,1.0,b's0'
20,530215.1441876835,7485427.821662698,419.203048116111,4,61.70469336313827,15.09899173322026,1.0,b's0'
20,532553.8584553199,7483909.779023992,422.012330280383,4,14.24534823990031,17.191169606198855,1.0,b's0'
1,504746.8453046172,7461105.607167948,308.7634615544452,4,120.23037224655265,239.609561956711,1.0,b's0'
0,503455.61184298986,7460369.491733317,298.7307358477969,4,65.22736024313909,185.74050678956257,1.0,b's0'
4,517391.8328548668,7458596.563726465,344.81644974664084,4,31.97570789615257,94.91619241540053,1.0,b's0'
8,516922.030387135,7459032.325573269,334.81082128451413,4,67.74442723367773,194.67466040360182,1.0,b's0'
10,515492.8633244225,7463868.139026604,375.5533405585951,4,54.108595152322884,323.2661992075423,1.0,b's0'
7,508043.8699830077,7467548.7918575285,373.82767473791023,4,35.33689513101179,218.77551106983242,1.0,b's0'
