layerId,easting,northing,altitude,type,dipDir,dip,dipPolarity,layer
15,544636.9616408293,7487532.253125388,608.7664939431817,4,80.22613432185807,34.48829990707321,1.0,b's0'
18,531273.7150923614,7465729.153324682,476.7257207562103,4,41.47348275717307,6.176751321097015,1.0,b's0'
9,514464.5479530695,7462716.998828745,353.15058541283554,4,23.32751992571366,330.42290094647933,1.0,b's0'
9,514487.94248965476,7462706.044500491,353.15058541283554,4,63.5585238674161,22.092234616949497,1.0,b's0'
20,542461.9422972486,7481812.955123987,474.5055847790493,4,80.45639371353643,332.9929120816159,1.0,b's0'
20,545094.4591307337,7476311.009454503,472.0933934363412,4,33.35913753360598,350.51352209571263,1.0,b's0'
18,512902.14532120427,7483063.631955683,457.0216961472013,4,36.00537125986403,282.5174364647701,1.0,b's0'
1,504939.63382425037,7461049.405645622,299.5950829498144,4,74.86565434260325,33.98109925151414,1.0,b's0'
9,510491.77086400875,7469616.195321349,339.0206679973816,4,97.50575265057876,24.666742953596042,1.0,b's0'
8,516794.7509962309,7459335.5451274365,333.2613167733067,4,47.36477353455027,102.7542493312585,1.0,b's0'
15,521586.8240198269,7460762.971266291,421.1150342777274,4,43.17260027846715,275.22427638662845,1.0,b's0'
17,518217.11099082633,7469861.130809796,403.3527375481184,4,94.00425734972617,9.722200502178964,1.0,b's0'
20,536385.1594044621,7467104.001342329,421.3124631503707,4,38.94767247379966,84.08282840483685,1.0,b's0'
0,544555.1667221568,7474622.933764732,452.4562161605626,4,74.87453451799071,96.20026341409579,1.0,b's0'
3,507551.3685974518,7461909.052759034,317.8349201440863,4,36.58688577270914,65.30703727228155,1.0,b's0'
0,542899.945906903,7480290.231170836,472.2470454632722,4,32.11407286360841,296.54502573922804,1.0,b's0'
20,530479.2147700984,7485746.213591392,421.8108919110573,4,85.25151006436901,355.5273187623764,1.0,b's0'
20,524407.8158148996,7473134.9225801,385.48982903240847,4,66.16215641056746,350.74971598640127,1.0,b's0'
16,535217.605348866,7498961.169173553,516.0840699040566,4,40.302548799272515,18.087143947512004,1.0,b's0'
18,529621.2814464197,7489238.221254218,481.2893111468348,4,29.378796409885183,319.52884574375463,1.0,b's0'
18,550270.9397139505,7459516.535607498,516.6830056472344,4,16.031749237814196,207.38606100222637,1.0,b's0'
16,506987.4655912498,7487479.639341206,551.8131671064198,4,61.532346336019444,2.6388158396853783,1.0,b's0'
20,523476.6050841403,7473270.310596162,389.9172642963082,4,45.56786495872553,348.2162877349318,1.0,b's0'
