layerId,easting,northing,altitude,type,dipDir,dip,dipPolarity,layer
15,544577.5718146748,7487590.82569247,608.7664939431817,4,28.741532711504988,7.6630874474221855,1.0,b's0'
18,531322.3005781895,7465724.260683944,476.7257207562103,4,38.96587529175956,58.23557637031519,1.0,b's0'
9,514424.7906401247,7462753.891827825,353.15058541283554,4,18.79094343599293,20.705757640803427,1.0,b's0'
9,514416.1381462298,7462793.4112162385,353.15058541283554,4,61.8725540179984,53.28459469537802,1.0,b's0'
20,542416.0294468041,7481853.114186483,474.5055847790493,4,63.10302549630342,324.8099979002987,1.0,b's0'
20,545070.7490135166,7476391.486168758,472.0933934363412,4,87.06588419854182,327.3997435419683,1.0,b's0'
18,512918.1348957751,7482987.554604068,457.0216961472013,4,41.540344429452205,357.7423296457124,1.0,b's0'
1,504871.0479427612,7461007.480461594,299.5950829498144,4,124.32405941877226,359.5331619578232,1.0,b's0'
9,510482.96775167127,7469533.418398916,339.0206679973816,4,70.52009875723495,338.2524751972402,1.0,b's0'
8,516799.33544997853,7459353.967113642,333.2613167733067,4,47.12994705895365,29.890178575646587,1.0,b's0'
15,521556.4463145591,7460767.801098331,421.1150342777274,4,10.249989980755899,328.05398224018904,1.0,b's0'
17,518188.57375523984,7469916.069839149,403.3527375481184,4,122.55891615012223,348.75335509412093,1.0,b's0'
20,536376.8447051706,7467180.475416699,421.3124631503707,4,65.07938928199088,342.1848010712662,1.0,b's0'
0,544536.0970850933,7474626.927198387,452.4562161605626,4,22.737041096515853,72.05393250485974,1.0,b's0'
3,507571.66514269344,7461878.282210267,317.8349201440863,4,23.72722853000444,55.32330050808366,1.0,b's0'
0,542902.8403256113,7480289.478883356,472.2470454632722,4,56.0676660753728,344.866129577489,1.0,b's0'
20,530443.6479790669,7485784.807613911,421.8108919110573,4,58.654078007998535,54.4404472878025,1.0,b's0'
20,524417.7777759096,7473173.266075268,385.48982903240847,4,58.63252111648864,298.6975356612476,1.0,b's0'
16,535255.2354747087,7499028.952253636,516.0840699040566,4,15.096226561747116,191.82282972970268,1.0,b's0'
18,529608.6172774455,7489321.954565558,481.2893111468348,4,44.653180905970025,296.99453161260624,1.0,b's0'
18,550239.0642231132,7459451.735417696,516.6830056472344,4,28.665064439504434,349.58659194827476,1.0,b's0'
16,506992.84903688554,7487423.884069267,551.8131671064198,4,15.641608383466902,280.48228665578165,1.0,b's0'
20,523461.7556926234,7473215.994231173,389.9172642963082,4,10.534784915986236,179.84133594927357,1.0,b's0'
0,534169.168328426,7482392.906672149,437.1511697512146,4,52.55289132092487,21.759860875443167,1.0,b's0'
20,529862.3020872964,7466931.586345008,444.0247163872328,4,43.921980945863176,6.218785900872717,1.0,b's0'
20,534580.144607689,7483136.305280024,449.9989136897241,4,71.63933148645052,336.1354120344349,1.0,b's0'
20,542763.6523297126,7481837.575374655,472.4082478855311,4,62.96010868741149,347.9122824508047,1.0,b's0'
11,513394.60731387726,7500768.473578231,516.9554048679285,4,43.157678224059374,6.979572371153836,1.0,b's0'
4,505501.1653512762,7467221.75713762,400.43153949715474,4,65.87498006372418,29.3397642426969,1.0,b's0'
4,505462.4233851488,7467275.685668033,400.43153949715474,4,79.70167637756221,8.248705782405807,1.0,b's0'
11,510470.2510415158,7471167.726576802,536.3409353691422,4,104.41270839215238,341.9064376002624,1.0,b's0'
11,515227.96389738476,7463426.819053408,368.6295286395977,4,83.47675036764156,11.642336537533083,1.0,b's0'
16,522330.4664461375,7459405.902535949,417.6902436818045,4,24.837830668229273,286.24510430818816,1.0,b's0'
20,521386.7007820348,7475978.089332396,389.1624883336188,4,37.513785957890455,313.4093351646466,1.0,b's0'
12,512730.4117611318,7470462.884723594,335.8397521505061,4,60.778697871668,327.25992987580156,1.0,b's0'
3,507145.54011585366,7461710.144780506,328.84351052158127,4,55.84770476004366,329.5232755264765,1.0,b's0'
15,530143.3696191353,7461002.507577488,431.7522583215838,4,74.71026270709024,328.3794177555158,1.0,b's0'
20,530185.2953942093,7485194.968515847,415.5565810138799,4,114.39970396718898,332.8934564446565,1.0,b's0'
