layerId,easting,northing,altitude,type,dipDir,dip,dipPolarity,layer
15,544577.5718146748,7487590.82569247,608.7664939431817,4,52.65381631976256,335.7668871843387,1.0,b's0'
18,531322.3005781895,7465724.260683944,476.7257207562103,4,27.332542083572314,287.7775834442969,1.0,b's0'
9,514424.7906401247,7462753.891827825,353.15058541283554,4,40.12213909345703,309.1980301102821,1.0,b's0'
9,514416.1381462298,7462793.4112162385,353.15058541283554,4,4.014908223234073,20.0638839399046,1.0,b's0'
20,542416.0294468041,7481853.114186483,474.5055847790493,4,39.8489768761922,29.611246723556405,1.0,b's0'
20,545070.7490135166,7476391.486168758,472.0933934363412,4,42.83080316870508,36.932689860682785,1.0,b's0'
18,512918.1348957751,7482987.554604068,457.0216961472013,4,38.37682826778976,319.01007067247775,1.0,b's0'
1,504871.0479427612,7461007.480461594,299.5950829498144,4,83.1155568804837,332.7598573063299,1.0,b's0'
9,510482.96775167127,7469533.418398916,339.0206679973816,4,71.88491476199415,355.8629333535233,1.0,b's0'
8,516799.33544997853,7459353.967113642,333.2613167733067,4,23.85081842550302,191.8509662289615,1.0,b's0'
15,521556.4463145591,7460767.801098331,421.1150342777274,4,41.620338422622865,73.45796387058903,1.0,b's0'
17,518188.57375523984,7469916.069839149,403.3527375481184,4,66.74701189264522,30.388561889505922,1.0,b's0'
20,536376.8447051706,7467180.475416699,421.3124631503707,4,37.82735780017473,20.802769598257328,1.0,b's0'
0,544536.0970850933,7474626.927198387,452.4562161605626,4,74.77910831005975,8.082118332544326,1.0,b's0'
3,507571.66514269344,7461878.282210267,317.8349201440863,4,25.13248220815761,64.07817204068255,1.0,b's0'
0,542902.8403256113,7480289.478883356,472.2470454632722,4,70.63784180325908,327.1265921527314,1.0,b's0'
20,530443.6479790669,7485784.807613911,421.8108919110573,4,39.90599691750051,325.82229615757234,1.0,b's0'
20,524417.7777759096,7473173.266075268,385.48982903240847,4,36.19821140496147,123.77588268682803,1.0,b's0'
16,535255.2354747087,7499028.952253636,516.0840699040566,4,32.7185552418276,334.5297109490558,1.0,b's0'
18,529608.6172774455,7489321.954565558,481.2893111468348,4,33.618416243886564,345.48406747929215,1.0,b's0'
18,550239.0642231132,7459451.735417696,516.6830056472344,4,77.34244532399173,12.531436159770692,1.0,b's0'
16,506992.84903688554,7487423.884069267,551.8131671064198,4,45.53118029781696,315.0169476434482,1.0,b's0'
20,523461.7556926234,7473215.994231173,389.9172642963082,4,19.22187102116726,36.35168102882949,1.0,b's0'
0,534169.168328426,7482392.906672149,437.1511697512146,4,97.30489961510648,24.41363518930092,1.0,b's0'
20,529862.3020872964,7466931.586345008,444.0247163872328,4,30.2677676043188,43.04774674830401,1.0,b's0'
20,534580.144607689,7483136.305280024,449.9989136897241,4,41.178454511165945,60.27299007717346,1.0,b's0'
20,542763.6523297126,7481837.575374655,472.4082478855311,4,44.97005404254753,355.5280281792104,1.0,b's0'
11,513394.60731387726,7500768.473578231,516.9554048679285,4,82.35838392796458,13.01665117573259,1.0,b's0'
4,505501.1653512762,7467221.75713762,400.43153949715474,4,93.91525433094702,346.6760370372161,1.0,b's0'
4,505462.4233851488,7467275.685668033,400.43153949715474,4,47.85394631799178,53.2461092129887,1.0,b's0'
11,510470.2510415158,7471167.726576802,536.3409353691422,4,88.29212397688725,45.15121078448129,1.0,b's0'
11,515227.96389738476,7463426.819053408,368.6295286395977,4,71.3920985136725,11.81561134533672,1.0,b's0'
16,522330.4664461375,7459405.902535949,417.6902436818045,4,37.79258056483411,313.648084406078,1.0,b's0'
20,521386.7007820348,7475978.089332396,389.1624883336188,4,43.609320860679816,58.85824811833322,1.0,b's0'
12,512730.4117611318,7470462.884723594,335.8397521505061,4,57.88628903245744,218.3925266426437,1.0,b's0'
3,507145.54011585366,7461710.144780506,328.84351052158127,4,27.72334097093365,11.517847211606068,1.0,b's0'
15,530143.3696191353,7461002.507577488,431.7522583215838,4,67.33794640380553,40.382635190891165,1.0,b's0'
20,530185.2953942093,7485194.968515847,415.5565810138799,4,23.553100804706517,276.0267955860422,1.0,b's0'
0,529525.5980902233,7483230.746861641,416.6410606755281,4,76.01260870885712,341.3690808040186,1.0,b's0'
16,506849.8765951995,7487516.263546227,570.0719105092169,4,102.96667616883272,70.00233876649327,1.0,b's0'
0,540928.4492693635,7470313.53927042,447.33092995084246,4,29.277556679962203,1.494905692694715,1.0,b's0'
18,544091.5287951592,7459005.220763075,437.982096340444,4,24.898974259440905,0.782563372805896,1.0,b's0'
19,531043.0217628119,7486626.7762301015,421.9906997807293,4,88.29713616674391,350.1694159922853,1.0,b's0'
1,508461.89171802753,7460158.632226073,361.9395378119322,4,39.49351679897094,51.017030892622756,1.0,b's0'
20,523597.6467498108,7473371.076352945,392.52656921517774,4,30.58198163540797,21.527963524428003,1.0,b's0'
16,548228.2445888204,7493268.762648877,543.2162750148965,4,26.035750639414196,349.49496480857744,1.0,b's0'
16,548266.0281719124,7493219.6394284405,543.2162750148965,4,79.63298981271501,55.000192421520694,1.0,b's0'
9,510060.1051459052,7469709.002074761,328.99695548777527,4,69.1158194491405,356.13403714708716,1.0,b's0'
7,504066.5431389836,7463615.683763654,307.64728754331657,4,70.23599826547265,359.43174526445915,1.0,b's0'
16,506587.5861595195,7487731.375610179,570.414545708104,4,19.348572851808456,6.381795424830386,1.0,b's0'
4,502767.40337777964,7468296.97088441,468.17670798233326,4,27.246574766584274,12.552354055224669,1.0,b's0'
17,540953.7942516212,7493354.44378257,541.767101457258,4,44.58001362359695,9.296938721366018,1.0,b's0'
17,509740.82930289785,7484148.10410502,428.5665871607631,4,37.20640997702141,204.4829836906556,1.0,b's0'
10,513150.1936907538,7462552.33888126,369.8590205248445,4,29.837679172151148,76.27170276839507,1.0,b's0'
10,515411.8450711859,7463917.781464297,368.2112145196338,4,43.621159741725855,63.10190797141411,1.0,b's0'
20,523887.2247388693,7473659.334663857,390.460333241509,4,30.319189413638384,321.8575693422979,1.0,b's0'
20,523913.73941735347,7473606.047219611,390.460333241509,4,31.48240548172874,54.856883312635716,1.0,b's0'
17,536710.3188699832,7490646.084566795,479.95320054411263,4,82.26377406654714,33.445949534810666,1.0,b's0'
16,507780.005388458,7486512.792925297,470.14441960198513,4,31.257511796682408,243.16358067384374,1.0,b's0'
17,516841.19621283456,7471661.819518428,363.91841546686845,4,28.55112906150164,149.5061937534844,1.0,b's0'
16,548178.2454584794,7493435.840769567,543.2518643701516,4,64.67057124831594,37.73031359281049,1.0,b's0'
16,548159.1847762034,7493420.2572545195,543.2518643701516,4,43.88438487458301,354.7769258228967,1.0,b's0'
20,529809.4888593836,7467323.443753475,445.4979149437791,4,43.60393176602651,44.38776946907461,1.0,b's0'
1,509886.79739982553,7460204.664136971,339.16989615904146,4,7.6273970055082,91.48515047823258,1.0,b's0'
12,512988.73836066254,7470823.131496131,337.06931042107067,4,70.07529728077168,7.031357465328597,1.0,b's0'
16,508390.17228887684,7484581.66352985,455.84740092610855,4,27.90257955532647,15.394905532906307,1.0,b's0'
13,523986.4668088912,7500732.153392413,625.8658874781831,4,91.331089742433,5.959810066375667,1.0,b's0'
2,502027.8998456779,7459738.5948462095,283.07667259692266,4,12.18001682030686,62.907767767306325,1.0,b's0'
20,544758.3623856003,7476276.837025506,462.7584349337095,4,19.092368673231803,220.03899884048974,1.0,b's0'
16,537141.0799243279,7490548.738242316,488.8830994920265,4,72.48533888740769,21.056117863072302,1.0,b's0'
20,537047.0808349651,7465987.432241615,417.0749205616261,4,70.5407482802758,3.611934944987752,1.0,b's0'
18,532673.9609502973,7488071.255890002,476.65050577576994,4,54.94890681767147,293.8679177555588,1.0,b's0'
16,543167.3569248574,7505320.814383406,634.1571252425967,4,37.11886831446683,96.14390681397157,1.0,b's0'
8,517086.33766244724,7459481.945407971,335.0024012036548,4,59.57955405345679,335.83556945601697,1.0,b's0'
18,529697.2683348795,7465738.13048332,483.3473669431296,4,40.39649582880032,309.2485717115007,1.0,b's0'
16,543685.3010375317,7504599.057844933,562.4515476712481,4,45.559151326265095,63.37788862042282,1.0,b's0'
20,530207.5168298027,7485419.866370541,419.203048116111,4,57.72287305062206,38.74938834193779,1.0,b's0'
20,532582.7278784687,7483922.789371358,422.012330280383,4,39.60649168899605,1.3191538403289087,1.0,b's0'
1,504766.2233221307,7461075.921037598,308.7634615544452,4,82.97415262270978,152.54738447521083,1.0,b's0'
0,503485.3110014956,7460338.211920675,298.7307358477969,4,46.84597934744658,156.5398373458247,1.0,b's0'
4,517418.28394346696,7458694.7809594665,344.81644974664084,4,44.42427619612136,201.27980453815383,1.0,b's0'
8,516914.9606390833,7459061.091515636,334.81082128451413,4,43.847166291867076,233.2834266419801,1.0,b's0'
10,515572.71614055877,7463781.2200441575,375.5533405585951,4,51.44207743176937,104.40250378689342,1.0,b's0'
7,508046.56750127114,7467618.200295107,373.82767473791023,4,50.42547143180724,217.3610411787647,1.0,b's0'
6,503566.39901632327,7466700.975504954,348.67631432065207,4,40.45681634936043,348.20564431140593,1.0,b's0'
7,503869.4670950065,7463610.118702908,313.2200430617892,4,82.54552169363734,325.3946426730148,1.0,b's0'
4,502669.4940963849,7468250.095755619,469.6136562508136,4,57.08573776055885,106.61457313119053,1.0,b's0'
