eventId,easting,northing,altitude,type,dipDir,dip,dipPolarity,val,displacement,posOnly
12644,579923.1900909716,7491809.8093655715,642.7568014452568,0,96.51749261402001,79.87125532380662,1.0,0.0,0.0,0
12644,570270.4002007975,7496752.114707794,642.7568014452568,0,75.13821665306156,356.702397622112,1.0,0.0,0.0,0
12644,588989.1714584501,7484799.169438615,697.1544851291677,0,83.5672090725231,14.000891745520562,1.0,0.0,0.0,0
2235,518127.4276613578,7494507.433331992,420.0825585979116,0,62.59723956824515,26.871275313953845,1.0,0.0,0.0,0
2235,525358.2226565185,7483350.942193392,420.0825585979116,0,79.54775502017989,36.21579096579518,1.0,0.0,0.0,0
2235,512989.4491385677,7499461.646154322,551.3170318230653,0,134.56124853014788,40.35984470867345,1.0,0.0,0.0,0
11442,574932.7025010639,7490099.437249565,657.9313869680592,0,56.205551279816184,74.01558503455203,1.0,0.0,0.0,0
11442,573862.6975736081,7488445.702515061,657.9313869680592,0,103.89816822447612,88.3311567334573,1.0,0.0,0.0,0
11442,566571.9762781628,7495369.516917256,636.5090491641915,0,100.07559576506375,51.31569994312349,1.0,0.0,0.0,0
3496,526170.7774414736,7494348.629856304,429.3142620800888,0,57.10661563670001,23.59521712643351,1.0,0.0,0.0,0
3496,534594.1686692715,7483784.338228942,429.3142620800888,0,115.68381913200679,45.67663952244226,1.0,0.0,0.0,0
3496,522122.0960185076,7502089.8690113835,539.735080088115,0,104.21740379744034,104.4216347252804,1.0,0.0,0.0,0
5298,512991.8140345183,7494863.033449486,582.4248537275571,0,61.706270713650945,29.77960463209274,1.0,0.0,0.0,0
5298,509430.3511143157,7495364.0048212195,582.4248537275571,0,79.76968116585114,350.74270722482794,1.0,0.0,0.0,0
5298,516340.1504952159,7491929.836227808,500.2418801750625,0,90.1523174506288,20.11338233023855,1.0,0.0,0.0,0
12647,526667.689311235,7491651.301934817,543.4807732364213,0,88.44449856732628,61.71866743404183,1.0,0.0,0.0,0
12647,520330.7863272161,7501678.231193972,543.4807732364213,0,101.210783694704,50.659234018969755,1.0,0.0,0.0,0
12647,530664.5930684881,7485731.964925357,422.5942560296636,0,108.510202900001,62.79775881159253,1.0,0.0,0.0,0
2997,541925.9164814474,7493191.318490282,648.3912450929209,0,86.84845991581741,1.918142685937596,1.0,0.0,0.0,0
