eventId,easting,northing,altitude,type,dipDir,dip,dipPolarity,val,displacement,posOnly
12644,579990.3421950634,7491784.92252048,642.7568014452568,0,144.4485094187826,73.85990670075932,1.0,0.0,0.0,0
12644,570333.6985345194,7496750.433441883,642.7568014452568,0,78.58309111652189,23.14813703605023,1.0,0.0,0.0,0
12644,588972.163961973,7484751.083761048,697.1544851291677,0,76.49657733853942,24.02841817835946,1.0,0.0,0.0,0
2235,518115.81039443775,7494441.537017301,420.0825585979116,0,96.50548820535525,76.56768336535163,1.0,0.0,0.0,0
2235,525319.2263464372,7483354.919579164,420.0825585979116,0,101.31217078352871,31.19963652560648,1.0,0.0,0.0,0
2235,512949.75047835725,7499435.115427567,551.3170318230653,0,68.5188046708871,60.59458015914964,1.0,0.0,0.0,0
11442,574961.2706418153,7490094.014942001,657.9313869680592,0,48.33629377902708,71.84912484367646,1.0,0.0,0.0,0
11442,573922.7131663647,7488501.822663223,657.9313869680592,0,114.814098436727,22.440869140658435,1.0,0.0,0.0,0
11442,566568.0920848553,7495376.998526531,636.5090491641915,0,76.53978274551132,0.3008105096022291,1.0,0.0,0.0,0
3496,526149.046061066,7494343.1602096185,429.3142620800888,0,129.6642372564729,38.475511096935975,1.0,0.0,0.0,0
3496,534561.2991253377,7483818.32361779,429.3142620800888,0,111.66443581214736,21.51343641363337,1.0,0.0,0.0,0
3496,522117.90106770105,7502086.705062288,539.735080088115,0,75.48168533884899,72.03736427654303,1.0,0.0,0.0,0
5298,512947.4388495999,7494839.6427003555,582.4248537275571,0,53.17331040432367,77.81932132715076,1.0,0.0,0.0,0
5298,509428.37352694146,7495420.337185987,582.4248537275571,0,82.0333591585493,32.753447804063796,1.0,0.0,0.0,0
5298,516302.31043626775,7491925.6173265185,500.2418801750625,0,83.50434448418355,43.86190452750435,1.0,0.0,0.0,0
12647,526622.3920247474,7491648.053289096,543.4807732364213,0,103.0135142205243,16.62706648436489,1.0,0.0,0.0,0
12647,520284.1084683586,7501633.500148234,543.4807732364213,0,131.8804923314757,51.393413341950975,1.0,0.0,0.0,0
12647,530690.0108501812,7485742.8781010145,422.5942560296636,0,90.3379954399047,72.48605733782796,1.0,0.0,0.0,0
2997,541909.4224299263,7493242.220514504,648.3912450929209,0,115.7683228591476,75.08306751071933,1.0,0.0,0.0,0
2997,545817.9597633964,7489489.633384523,648.3912450929209,0,65.11698146848201,345.6018952608814,1.0,0.0,0.0,0
2997,534383.3307210607,7498776.688906474,518.1189397229581,0,70.3780306686198,32.35609611054963,1.0,0.0,0.0,0
