collarId,fromX,fromY,fromZ,layerId,toX,toY,toZ,from,to,propertyCode,property1,property2,unit
125471,,0.0,0.0,0,,,0.0,-0.04361513375387366,5.700428853156858,b'nan',b'nan',b'nan',b'nan'
125471,,0.0,0.0,0,,,0.0,5.924491136880132,7.543398907330716,b'nan',b'nan',b'nan',b'nan'
125472,,0.0,0.0,0,,,0.0,-0.387502773851653,3.679178660165026,b'nan',b'nan',b'nan',b'nan'
125472,,0.0,0.0,0,,,0.0,3.6957744513279946,10.534404816409557,b'nan',b'nan',b'nan',b'nan'
125472,,0.0,0.0,0,,,0.0,12.897373421470613,18.91092197694482,b'nan',b'nan',b'nan',b'nan'
