collarId,fromX,fromY,fromZ,layerId,toX,toY,toZ,from,to,propertyCode,property1,property2,unit
125471,,0.0,0.0,0,,,0.0,-0.04422539622599453,5.954192387955929,b'nan',b'nan',b'nan',b'nan'
125471,,0.0,0.0,0,,,0.0,5.5186195291638604,7.879964167956354,b'nan',b'nan',b'nan',b'nan'
125472,,0.0,0.0,0,,,0.0,-0.1798756935502619,3.65763277738873,b'nan',b'nan',b'nan',b'nan'
125472,,0.0,0.0,0,,,0.0,3.770493772593195,10.663671385193245,b'nan',b'nan',b'nan',b'nan'
125472,,0.0,0.0,0,,,0.0,12.540082303692067,18.563285455743284,b'nan',b'nan',b'nan',b'nan'
