collarId,fromX,fromY,fromZ,layerId,toX,toY,toZ,from,to,propertyCode,property1,property2,unit
125471,,0.0,0.0,0,,,0.0,-0.028916983985553646,5.780362367382314,b'nan',b'nan',b'nan',b'nan'
125471,,0.0,0.0,0,,,0.0,5.779896392991821,7.877898423477127,b'nan',b'nan',b'nan',b'nan'
125472,,0.0,0.0,0,,,0.0,-0.0798593539806311,3.8250469854393616,b'nan',b'nan',b'nan',b'nan'
125472,,0.0,0.0,0,,,0.0,3.9773767183812003,10.653875058300047,b'nan',b'nan',b'nan',b'nan'
125472,,0.0,0.0,0,,,0.0,12.591034019035062,18.639639011711267,b'nan',b'nan',b'nan',b'nan'
