collarId,depth,angle1,angle2,unit
125471,0.0,89.53970460292854,-61.56772290566149,b'nan'
125471,40.0,88.75663379942328,-60.26699910792559,b'nan'
125472,0.0,88.5545327676157,-60.12430970512718,b'nan'
125472,40.0,88.56320213883875,-60.882853915687384,b'nan'
