collarId,fromX,fromY,fromZ,layerId,toX,toY,toZ,from,to,propertyCode,property1,property2,unit
125471,,0.0,0.0,0,,,0.0,-0.0720346625005644,5.702100402281451,b'nan',b'nan',b'nan',b'nan'
125471,,0.0,0.0,0,,,0.0,5.904380971297071,7.613671662432429,b'nan',b'nan',b'nan',b'nan'
125472,,0.0,0.0,0,,,0.0,-0.08751024173787492,3.535024002606365,b'nan',b'nan',b'nan',b'nan'
125472,,0.0,0.0,0,,,0.0,3.846003473363801,10.731751090880293,b'nan',b'nan',b'nan',b'nan'
125472,,0.0,0.0,0,,,0.0,12.741626696681989,18.500692560908426,b'nan',b'nan',b'nan',b'nan'
