collarId,fromX,fromY,fromZ,layerId,toX,toY,toZ,from,to,propertyCode,property1,property2,unit
125471,,0.0,0.0,0,,,0.0,-0.45317199962548993,5.655679314856784,b'nan',b'nan',b'nan',b'nan'
125471,,0.0,0.0,0,,,0.0,5.556199143637917,7.754252811692936,b'nan',b'nan',b'nan',b'nan'
125472,,0.0,0.0,0,,,0.0,-0.4153367478650432,3.662797534869274,b'nan',b'nan',b'nan',b'nan'
125472,,0.0,0.0,0,,,0.0,3.7041197027966475,10.709537646007565,b'nan',b'nan',b'nan',b'nan'
125472,,0.0,0.0,0,,,0.0,12.837577973810584,18.55149333040263,b'nan',b'nan',b'nan',b'nan'
