layerId,easting,northing,altitude,type
4,503882.3840600786,7469491.333630295,355.53849499008106,0
4,504834.0364642635,7469357.512614074,365.1152132911402,0
4,505105.6833290037,7469229.702002677,394.7323790193305,0
4,505422.1923433764,7469053.545898795,427.2518709734509,0
4,505908.5284172324,7469050.208331988,428.3757521929663,0
4,506342.98386556114,7468845.663206724,435.08539518213126,0
4,506600.99286088103,7468716.961399447,433.4080216320223,0
4,506960.72564700106,7468538.987347267,440.5793930158394,0
4,507219.12583192124,7468393.525001486,487.7854791731066,0
4,507369.9067776089,7468165.362948665,538.6629353101723,0
4,507441.3888242868,7467909.6200577505,516.1292015077951,0
4,507318.849023755,7467492.588531482,474.5461085547857,0
4,506915.801213186,7467339.903421183,429.66545925002026,0
4,506382.9287990365,7467320.165166753,428.1157689639393,0
4,505803.8437030087,7467318.275666431,413.2619227964181,0
4,505673.7763546647,7467242.701111997,406.711668921851,0
4,505664.76900288195,7467307.896805089,410.7287411658975,0
4,505154.08987217944,7467200.872611066,395.5566474128116,0
4,504740.695349566,7467200.665021164,403.5131122655421,0
4,504213.1265991142,7467233.4416273935,425.05907886860473,0
4,503477.8285598299,7467281.457663374,392.33412997225855,0
4,502771.4800913622,7467446.082199373,399.4776673266755,0
4,502541.8600862135,7467624.603843959,442.4636320910964,0
4,502285.6952754709,7467599.026642857,454.0895828370085,0
4,501432.5659999657,7467870.836588498,422.2998522358196,0
4,500755.1258027735,7468114.720373507,448.6701647597057,0
4,500478.4870691711,7468340.694879715,466.50087153863024,0
4,500635.6999769949,7468192.492990987,458.0016341388032,0
4,500605.9856621542,7468124.648076252,455.9340702645432,0
4,500115.1886761824,7468247.951465339,494.5165890495099,0
4,500024.5605051715,7468325.276625438,504.36326939370826,0
4,500007.321413433,7469898.248650284,414.8812483351065,0
4,500263.611455553,7469826.601852897,400.9615878135302,0
4,500485.855340414,7469644.11960509,401.5138942092597,0
4,500564.6150624531,7469874.157379711,391.8425558653544,0
4,500823.29216201854,7469859.329168792,390.543508445438,0
4,501026.1640463227,7469860.84347074,393.85585132206097,0
4,501284.4578868626,7469602.536160121,403.85785046757934,0
4,501511.7779621299,7469757.930606755,388.0054450479832,0
4,501822.5044023319,7469728.88255913,384.37357088105534,0
4,502009.80097062275,7469640.096677205,377.51423673532025,0
4,502533.82761740836,7469632.43096954,369.9593685646893,0
4,502806.60017244506,7469600.242181369,363.4364036455663,0
4,503183.13373769866,7469518.558977865,361.2678435032816,0
4,503523.0269940068,7469445.089883422,369.3453431392204,0
4,503836.9724019422,7469279.183869086,382.002142755275,0
4,503964.401434903,7469303.068896794,379.3700876594693,0
4,503866.8803236851,7469458.628407832,356.25297364559884,0
13,510370.6561910143,7508367.06739,546.1444108034291,0
13,514014.1268957378,7508906.827566441,547.5068355857303,0
13,516910.7157620406,7509212.235936043,588.4261429578555,0
13,517368.38296361594,7509451.014307791,586.6529282799601,0
11,513713.5838441598,7500905.638917023,514.7877868732661,0
11,513595.210250233,7500757.914543285,516.9518468600836,0
11,511518.42533330625,7499573.150200537,531.416884648039,0
9,513625.92501092394,7501559.697579388,504.5481672134776,0
9,513380.68855326565,7501359.106804103,506.6752539017912,0
9,517286.9887486928,7501893.791997872,521.166098999862,0
9,515693.74016107013,7501797.227381664,508.30393393146056,0
9,513978.13525602454,7501788.142653429,503.32097184738086,0
9,513817.18507213425,7501679.02062592,503.8591213329679,0
6,500906.69557481626,7467782.674095535,419.8345166272522,0
6,500386.48001401545,7467754.117281037,405.4249754385263,0
6,500291.9229474609,7467650.98253862,392.6791719613087,0
6,500030.6212505032,7467675.6754346825,411.8112606274166,0
6,500925.42810587934,7467793.244489121,424.2803732310487,0
6,500964.7675646953,7467008.894266413,335.8226480912589,0
6,500581.35005332605,7466654.061025932,328.505602250198,0
6,500500.3636488379,7466654.196803216,335.1753118425346,0
6,500158.7053423693,7466913.249782349,351.9033592783726,0
6,506186.42121710913,7466777.376221122,370.07023639376456,0
6,505365.4973623987,7466903.248478793,362.336882196422,0
6,504580.7642228193,7466867.259772792,362.1893276302121,0
6,503984.33401042095,7467006.773770566,373.1425395109992,0
6,504049.652473654,7466865.437430324,355.0136105241653,0
6,503858.8956844355,7466563.071015091,342.36633798861465,0
6,503359.1694752936,7466644.466675683,340.3574040080716,0
6,501706.8119202434,7466490.6254976075,317.3956786181916,0
6,501666.7074274792,7466455.483560379,316.91778322190385,0
6,506510.54746795597,7467219.617415235,407.9567257011255,0
6,506326.0287608154,7466916.236399657,374.85617963310864,0
13,500970.22615056887,7510293.399518145,606.7234116689909,0
13,504659.4729157663,7509130.1168990405,595.1193459949777,0
13,506116.66203760984,7509445.946571029,651.0136535485403,0
13,506920.01418619213,7509084.67493293,679.2613989648844,0
13,509498.064679664,7508971.866799434,575.2376199692209,0
13,509690.7187108137,7508946.2114037,557.2843909691168,0
13,500005.6744517297,7510526.3644347275,606.2853961718256,0
16,511488.0519734863,7511861.131400632,546.0679522691363,0
16,513829.3188503589,7512062.57103233,549.9857730897631,0
16,514827.90941799025,7512421.888449252,547.1180284107937,0
16,516883.40880019724,7512904.659174979,551.8754510301445,0
16,517486.6429745334,7513289.615798386,558.8349376154063,0
13,500289.45127272926,7486464.7960019475,565.3750906652259,0
13,500028.48530040385,7484424.08542916,574.8408542946837,0
13,501951.87224051694,7488379.266058179,636.1231004187972,0
13,501564.2862705927,7488114.632260717,680.8645490440331,0
13,500549.9746012458,7487049.606492687,552.0387879000716,0
